transaction_id,account_id,merchant_id,device_id,amount,currency,transaction_type,geo_location,ip_address,transaction_time,status,risk_score,ml_score
7423,19151,1797,NULL,8866.83,GBP,WITHDRAWAL,"-23.987146, -118.875671",115.35.177.19,2024-12-29 09:41:23.840,SUCCESS,10,0.57
7424,23273,1366,2529,4814.28,EUR,DEPOSIT,"41.554088, -119.025160",146.176.154.180,2025-10-10 17:18:23.850,SUCCESS,31,0.77
7425,21219,1425,534,1255.78,EUR,WITHDRAWAL,"85.807200, 100.779316",138.156.68.127,2024-04-17 23:54:23.860,SUCCESS,86,0.28
7426,19502,4939,48,6887.98,EUR,DEPOSIT,"85.797483, -146.806851",116.231.109.232,2025-08-19 18:02:23.867,SUCCESS,21,0.20
7427,17132,1575,1656,7107.80,USD,DEPOSIT,"-57.173118, -40.365952",99.192.16.146,2024-10-28 01:40:23.877,SUCCESS,9,0.03
7428,18014,2221,NULL,1813.60,CHF,WITHDRAWAL,"75.018518, 111.584839",193.96.223.254,2025-02-14 18:52:23.887,FAILED,89,0.66
7429,23266,1767,890,4026.81,CHF,WITHDRAWAL,"50.004443, -27.581779",4.193.51.44,2024-04-03 04:56:23.897,SUCCESS,74,0.01
7430,3867,246,1566,9164.69,EUR,DEPOSIT,"-16.593505, -126.107087",105.193.154.126,2025-03-25 09:46:23.907,SUCCESS,33,0.31
7431,15991,2653,3641,8785.73,EUR,PAYMENT,"-41.224680, -63.077359",138.90.71.205,2025-06-01 18:35:23.917,SUCCESS,32,0.86
7432,19424,1442,1255,2772.47,GBP,DEPOSIT,"-19.512625, -23.207200",91.196.47.189,2024-02-10 07:00:23.927,SUCCESS,7,0.30
7433,23650,4136,3860,1952.95,GBP,TRANSFER,"42.583239, -48.471491",207.212.30.55,2024-09-11 20:29:23.937,SUCCESS,84,0.87
7434,5314,3911,3156,5058.60,GBP,PAYMENT,"87.695172, -94.846319",26.164.90.198,2025-06-25 12:27:23.943,SUCCESS,77,0.20
7435,19977,1467,NULL,476.21,CHF,TRANSFER,"83.872851, -36.292062",238.122.64.112,2024-04-02 02:25:23.953,SUCCESS,8,0.70
7436,19969,4387,1298,1768.32,USD,DEPOSIT,"-51.086418, 127.512363",72.232.226.145,2024-08-01 20:23:23.967,SUCCESS,97,0.69
7437,18748,1002,164,9399.71,GBP,WITHDRAWAL,"57.858148, 88.300378",44.19.71.187,2024-06-13 21:51:23.977,SUCCESS,65,0.73
7438,17057,3996,NULL,5551.57,EUR,TRANSFER,"-61.426784, 132.416182",189.49.120.222,2024-07-09 14:02:23.990,SUCCESS,66,0.85
7439,16111,989,3043,8259.77,GBP,TRANSFER,"-69.130396, -77.316762",143.31.67.226,2025-03-05 04:33:23.997,SUCCESS,48,0.68
7440,18312,2887,NULL,304.70,CHF,TRANSFER,"-34.747657, -119.145268",162.52.51.86,2024-11-17 11:07:24.013,SUCCESS,24,0.35
7441,13872,1640,3299,9417.51,USD,TRANSFER,"28.167449, 143.264531",100.79.49.112,2024-05-21 14:45:24.027,FAILED,57,0.54
7442,16559,1309,587,5448.22,EUR,DEPOSIT,"-37.472152, 18.459731",91.12.95.61,2025-11-15 10:48:24.033,FAILED,52,0.38
7443,13963,2463,3827,479.67,GBP,DEPOSIT,"-35.271787, 131.765019",66.134.207.61,2024-07-27 11:50:24.043,SUCCESS,36,0.99
7444,15908,4588,3462,2939.47,GBP,TRANSFER,"-61.055474, 167.924432",162.214.136.57,2024-02-14 18:04:24.053,SUCCESS,56,0.54
7445,16266,1015,NULL,3063.37,EUR,PAYMENT,"39.839673, -158.875315",218.44.116.85,2024-04-27 02:59:24.063,SUCCESS,6,0.25
7446,5493,3581,1394,2000.43,EUR,DEPOSIT,"-71.154843, 56.667559",7.62.2.68,2024-04-04 03:47:24.070,SUCCESS,63,0.24
7447,14471,1587,3829,883.17,CHF,PAYMENT,"79.299675, 7.652230",41.206.25.48,2025-09-25 16:51:24.080,SUCCESS,74,0.09
7448,21488,536,3829,5506.47,USD,WITHDRAWAL,"-44.221178, 112.539784",3.39.17.54,2025-12-31 18:17:24.090,FAILED,64,0.97
7449,21334,3507,NULL,1974.79,EUR,DEPOSIT,"-12.501392, -161.319504",169.189.207.195,2024-06-23 10:48:24.100,SUCCESS,12,0.17
7450,22129,4700,NULL,6307.49,USD,PAYMENT,"9.433850, 85.992266",77.89.92.122,2025-06-12 13:45:24.110,SUCCESS,79,0.62
7451,21359,1430,NULL,7389.37,USD,TRANSFER,"-33.584801, -21.393251",7.64.150.155,2024-09-26 07:51:24.120,SUCCESS,88,0.22
7452,20718,1552,NULL,1599.55,GBP,PAYMENT,"11.842020, 28.104732",29.41.146.109,2025-01-18 18:48:24.130,FAILED,47,0.08
7453,15939,2494,1999,8105.78,EUR,WITHDRAWAL,"13.286498, -149.074852",146.226.103.249,2026-01-07 15:09:24.140,FAILED,74,0.95
7454,15887,1280,NULL,3237.58,EUR,DEPOSIT,"39.352194, 37.948436",103.74.40.10,2024-02-21 15:57:24.150,SUCCESS,69,0.30
7455,15216,898,3151,2690.36,CHF,TRANSFER,"-6.093142, -140.456139",170.140.39.154,2025-09-28 06:23:24.160,SUCCESS,30,0.77
7456,20882,2782,72,8885.77,CHF,PAYMENT,"-13.885185, 172.560486",244.167.144.184,2026-01-03 05:19:24.177,FAILED,89,0.45
7457,15526,4790,1112,5323.90,EUR,WITHDRAWAL,"-19.695075, -167.326271",223.163.9.131,2024-12-07 03:11:24.190,SUCCESS,18,0.16
7458,19332,196,NULL,6774.06,USD,DEPOSIT,"0.956230, -83.628247",195.131.133.219,2024-10-31 22:35:24.200,SUCCESS,97,0.72
7459,20117,201,3019,3815.28,USD,TRANSFER,"58.525277, -39.528382",59.107.46.227,2025-09-12 04:41:24.213,FAILED,49,0.66
7460,23351,2058,4846,2563.97,EUR,WITHDRAWAL,"15.154898, 148.862765",73.67.248.146,2025-07-24 09:56:24.227,SUCCESS,27,0.13
7461,14211,3569,24,8998.35,EUR,WITHDRAWAL,"-78.645022, -50.646211",89.102.87.131,2025-05-05 09:16:24.240,SUCCESS,14,0.24
7462,20017,1463,4080,5172.56,EUR,WITHDRAWAL,"-7.203059, -82.594755",76.134.58.27,2024-06-09 08:10:24.250,SUCCESS,20,0.79
7463,17202,4829,1190,462.23,USD,PAYMENT,"-55.321166, -101.860764",201.78.69.29,2024-04-26 01:27:24.260,SUCCESS,3,0.92
7464,17552,4590,347,3437.30,EUR,DEPOSIT,"36.235360, 87.352158",173.57.35.41,2025-10-04 08:12:24.273,SUCCESS,85,0.90
7465,17752,3767,3245,3167.59,GBP,WITHDRAWAL,"-84.744148, 65.410272",252.58.79.105,2025-08-05 01:52:24.287,SUCCESS,0,0.14
7466,20403,2711,NULL,2929.14,GBP,DEPOSIT,"-46.424405, 152.046194",188.228.67.94,2025-06-13 20:40:24.297,SUCCESS,11,0.77
7467,16981,2160,NULL,616.73,EUR,DEPOSIT,"-65.783058, 127.934537",123.147.214.164,2025-10-18 13:41:24.310,SUCCESS,34,0.16
7468,19413,77,4683,3781.50,EUR,DEPOSIT,"33.680216, 37.241935",105.123.62.141,2025-02-07 15:37:24.323,SUCCESS,77,0.61
7469,14826,4075,NULL,2607.39,GBP,WITHDRAWAL,"-67.884511, -22.239243",8.70.153.4,2024-07-26 11:08:24.333,SUCCESS,57,0.31
7470,3842,3013,NULL,4507.13,CHF,DEPOSIT,"20.106639, -161.764982",244.130.10.137,2025-08-27 05:18:24.347,FAILED,84,0.16
7471,17269,4249,3960,3923.13,EUR,PAYMENT,"6.084945, -136.706117",25.236.164.59,2025-08-18 01:20:24.360,SUCCESS,57,0.37
7472,9778,4075,3922,6893.04,USD,DEPOSIT,"67.734936, -8.987043",59.97.110.99,2025-10-02 03:43:24.367,SUCCESS,62,0.37
7473,17659,2180,NULL,4508.16,EUR,WITHDRAWAL,"27.610758, -49.675154",174.63.187.161,2024-08-16 04:44:24.380,SUCCESS,13,0.62
7474,17814,2656,NULL,4931.96,EUR,PAYMENT,"-39.048256, 40.711476",111.107.100.153,2024-12-02 14:19:24.393,SUCCESS,79,0.61
7475,18517,2380,1942,2818.36,USD,TRANSFER,"78.711147, -40.722951",149.121.199.180,2026-01-28 21:22:24.407,SUCCESS,0,0.78
7476,17270,3686,NULL,1739.20,GBP,DEPOSIT,"22.925155, -14.370967",67.80.62.144,2025-11-01 06:48:24.417,SUCCESS,1,0.95
7477,18484,1470,NULL,3762.73,USD,WITHDRAWAL,"-57.738311, -72.614987",50.55.209.95,2024-05-31 07:48:24.430,SUCCESS,28,0.94
7478,9675,1872,NULL,303.23,GBP,DEPOSIT,"37.972346, 131.561901",17.156.89.91,2025-12-28 01:09:24.440,SUCCESS,77,0.59
7479,17804,371,3024,699.13,CHF,DEPOSIT,"-46.201212, -157.398824",94.141.127.179,2025-08-08 23:09:24.450,SUCCESS,20,0.11
7480,15914,2070,NULL,7583.35,EUR,PAYMENT,"88.714449, 97.880450",55.192.164.216,2025-06-29 05:20:24.463,SUCCESS,61,0.71
7481,17966,1761,NULL,9244.84,EUR,WITHDRAWAL,"-58.324084, 160.744463",97.144.209.127,2025-02-28 09:48:24.477,SUCCESS,11,0.19
7482,17779,4256,3632,1927.59,EUR,PAYMENT,"-9.991635, -140.401486",75.47.40.163,2024-02-15 06:57:24.487,SUCCESS,59,0.92
7483,586,306,868,8098.02,GBP,WITHDRAWAL,"52.957623, 2.440811",148.0.191.235,2025-07-01 21:05:24.497,SUCCESS,6,0.67
7484,21120,3804,3239,2147.53,USD,PAYMENT,"6.287033, 45.650558",3.32.14.251,2024-10-10 04:15:24.507,SUCCESS,55,0.23
7485,21181,473,1045,9362.44,USD,TRANSFER,"22.030803, -17.001857",175.142.35.2,2025-03-04 14:44:24.520,FAILED,61,0.10
7486,2028,953,3601,4483.58,USD,PAYMENT,"-13.141575, -44.533329",212.164.69.15,2024-07-25 02:07:24.530,SUCCESS,89,0.12
7487,19864,4083,1151,3981.42,GBP,TRANSFER,"24.900979, -133.259101",53.54.59.31,2024-03-31 21:30:24.543,SUCCESS,44,0.28
7488,17140,3805,NULL,9178.12,CHF,TRANSFER,"5.707024, 176.800737",209.241.65.59,2024-03-09 11:42:24.557,FAILED,79,0.85
7489,19888,1279,NULL,5077.31,CHF,DEPOSIT,"-16.714753, 75.024001",15.218.86.136,2024-12-17 00:31:24.567,SUCCESS,51,0.38
7490,19827,3510,3055,8698.22,GBP,TRANSFER,"-43.500945, -128.216120",52.202.249.78,2025-10-18 03:51:24.577,SUCCESS,0,0.79
7491,18831,2281,NULL,8865.06,GBP,WITHDRAWAL,"61.010332, -68.484669",97.238.56.37,2024-11-27 15:48:24.590,SUCCESS,25,0.83
7492,15107,2578,4528,71.10,EUR,DEPOSIT,"-37.293787, -29.138368",182.244.177.236,2024-10-17 12:15:24.603,SUCCESS,44,0.71
7493,17587,3858,NULL,2133.69,EUR,TRANSFER,"13.496091, -110.890158",158.221.229.105,2025-05-22 03:50:24.613,SUCCESS,25,0.39
7494,17786,21,NULL,7599.94,GBP,DEPOSIT,"-25.073267, 23.575647",134.64.238.246,2025-09-28 04:39:24.627,SUCCESS,57,0.30
7495,15960,3914,1654,918.11,GBP,TRANSFER,"-56.606889, -80.623452",2.61.81.226,2025-07-28 07:29:24.640,SUCCESS,27,0.39
7496,9148,1555,1134,7059.78,USD,DEPOSIT,"-62.444628, 21.718920",16.222.238.208,2025-03-31 04:05:24.653,SUCCESS,68,0.24
7497,22820,1046,4156,1737.87,USD,DEPOSIT,"-43.705656, 107.114573",203.91.152.200,2025-09-07 01:29:24.663,SUCCESS,24,0.06
7498,21421,2928,3189,1348.41,EUR,PAYMENT,"-79.048565, 21.353514",203.0.45.13,2025-08-12 10:33:24.673,SUCCESS,64,0.94
7499,21951,3846,1239,6318.91,USD,TRANSFER,"-68.730705, 118.072926",159.145.70.131,2026-01-06 07:52:24.687,SUCCESS,99,0.25
7500,10132,2180,NULL,4855.73,GBP,TRANSFER,"64.744285, 147.543891",76.85.17.198,2025-01-19 13:05:24.700,SUCCESS,55,0.16
7501,17699,4134,NULL,484.56,CHF,DEPOSIT,"-81.678472, -72.136978",219.127.64.253,2024-04-17 02:45:24.710,SUCCESS,40,0.76
7502,16040,601,NULL,1802.06,CHF,WITHDRAWAL,"81.712091, -133.417182",14.165.148.122,2025-10-10 21:09:24.723,SUCCESS,4,0.37
7503,20707,414,NULL,6562.83,EUR,TRANSFER,"14.585791, 67.133930",7.31.137.244,2024-04-30 21:24:24.737,SUCCESS,90,0.73
7504,3725,1706,493,9276.74,GBP,PAYMENT,"29.303618, 119.800955",66.152.41.61,2024-02-23 22:04:24.747,SUCCESS,85,0.61
7505,16932,115,NULL,3181.76,CHF,PAYMENT,"88.087297, -36.316040",116.41.40.86,2025-07-31 21:37:24.760,FAILED,77,0.85
7506,13853,2341,NULL,5666.44,GBP,PAYMENT,"-4.769571, -55.235751",94.168.78.93,2025-08-23 06:59:24.770,SUCCESS,67,0.58
7507,20635,3373,3239,6355.00,GBP,WITHDRAWAL,"-27.110182, 87.456727",172.230.181.180,2026-01-05 09:33:24.783,SUCCESS,64,0.98
7508,18333,3345,2231,2948.93,CHF,WITHDRAWAL,"4.295604, -154.138344",24.137.214.207,2026-01-10 19:28:24.797,SUCCESS,57,0.59
7509,15547,3001,NULL,6441.43,EUR,WITHDRAWAL,"-83.637608, 4.446603",15.239.125.55,2024-05-01 03:58:24.810,SUCCESS,59,0.18
7510,21087,959,57,2633.76,EUR,DEPOSIT,"-21.015622, -133.025630",220.147.25.150,2025-12-09 22:11:24.820,SUCCESS,98,0.24
7511,18013,1769,NULL,6380.25,CHF,TRANSFER,"-14.583384, 57.987543",224.48.170.196,2025-01-01 15:34:24.830,SUCCESS,24,0.00
7512,13839,2856,NULL,5387.29,EUR,PAYMENT,"73.111925, -109.231257",119.81.106.159,2024-12-06 13:10:24.843,SUCCESS,42,0.53
7513,19537,3896,2612,8516.20,CHF,PAYMENT,"18.917080, 109.732288",29.89.187.63,2024-08-31 08:49:24.857,SUCCESS,93,0.46
7514,21621,194,NULL,3319.58,EUR,WITHDRAWAL,"21.091324, -147.450521",111.34.185.89,2024-04-21 05:44:24.870,SUCCESS,92,0.55
7515,14639,4195,1031,2593.20,GBP,WITHDRAWAL,"-22.807208, -94.402535",89.21.69.153,2025-09-13 13:09:24.883,SUCCESS,42,0.03
7516,14951,2555,NULL,3270.68,GBP,PAYMENT,"-33.992887, -26.084065",220.254.241.96,2025-12-16 11:39:24.897,SUCCESS,99,0.73
7517,14207,1398,NULL,4815.09,GBP,DEPOSIT,"-87.299598, -34.370160",48.9.134.253,2025-04-24 04:49:24.907,SUCCESS,59,0.30
7518,19190,42,910,414.92,GBP,TRANSFER,"89.438489, 148.556801",188.145.237.69,2025-08-05 06:48:24.920,SUCCESS,64,0.75
7519,15362,103,NULL,4766.55,GBP,TRANSFER,"67.428366, -171.781857",231.141.185.35,2025-12-08 18:00:24.930,SUCCESS,74,0.58
7520,14126,1453,3543,9367.75,GBP,DEPOSIT,"83.852018, -133.293008",104.107.214.1,2025-05-14 08:17:24.940,FAILED,62,0.11
7521,7376,3694,NULL,4309.53,USD,DEPOSIT,"63.169542, -49.765187",9.194.70.243,2025-09-01 06:58:24.953,SUCCESS,22,0.91
7522,22055,3780,NULL,3901.66,USD,DEPOSIT,"-1.759675, -178.136871",94.241.234.184,2025-07-18 18:57:24.967,SUCCESS,84,0.44
7523,19955,2131,NULL,8546.31,GBP,PAYMENT,"12.770481, -39.435148",191.64.31.43,2024-10-31 22:27:24.980,SUCCESS,89,0.89
7524,17975,3218,2039,8073.26,USD,DEPOSIT,"72.681377, 135.412350",3.67.169.126,2024-04-09 06:03:24.993,SUCCESS,69,0.99
7525,20022,4341,660,3210.09,EUR,WITHDRAWAL,"45.373268, -32.598597",8.107.9.221,2024-05-08 19:17:25.010,SUCCESS,91,0.24
7526,22854,4666,3050,6773.15,GBP,WITHDRAWAL,"-63.267324, -170.244498",252.39.145.1,2024-03-28 07:34:25.020,SUCCESS,71,0.26
7527,10210,3490,1786,7436.03,CHF,TRANSFER,"16.289237, 156.337788",89.197.228.62,2024-04-13 00:48:25.037,SUCCESS,43,0.84
7528,22076,4341,NULL,5838.66,CHF,WITHDRAWAL,"-12.370363, 50.963406",235.87.21.154,2025-07-18 07:34:25.050,SUCCESS,61,0.85
7529,21555,627,2666,8574.96,CHF,PAYMENT,"-55.453748, 57.535340",225.225.95.20,2025-09-13 19:25:25.063,SUCCESS,39,0.27
7530,9517,272,2338,3186.02,CHF,PAYMENT,"77.418050, -143.224044",104.159.186.224,2025-07-09 20:38:25.080,SUCCESS,52,0.69
7531,19589,1610,NULL,9169.86,GBP,TRANSFER,"-81.109444, 87.608362",40.243.80.69,2025-09-22 06:56:25.093,FAILED,45,0.74
7532,17994,1454,1885,1741.33,USD,PAYMENT,"33.500591, -83.006016",26.227.149.92,2025-05-16 05:00:25.110,SUCCESS,65,0.31
7533,14216,3726,17,9907.55,CHF,DEPOSIT,"-18.660965, 142.466747",64.199.213.240,2025-10-23 19:59:25.123,SUCCESS,4,0.35
7534,15111,730,NULL,5317.00,CHF,PAYMENT,"-13.242784, 101.950151",1.248.7.186,2024-02-25 13:49:25.137,SUCCESS,9,0.83
7535,17001,4762,1470,6380.84,GBP,WITHDRAWAL,"65.983886, -31.064392",30.200.102.35,2025-06-10 19:31:25.150,SUCCESS,54,0.70
7536,22915,1230,NULL,4848.76,CHF,TRANSFER,"33.672621, 29.551280",130.87.131.244,2024-12-27 23:14:25.160,SUCCESS,3,0.45
7537,23516,3552,1646,8882.62,EUR,TRANSFER,"-11.069389, 55.321468",22.31.17.23,2024-11-14 01:16:25.170,SUCCESS,43,0.07
7538,3413,1668,NULL,275.90,CHF,PAYMENT,"-39.778036, 63.420366",238.171.210.53,2025-03-11 22:59:25.183,SUCCESS,62,0.68
7539,904,397,1780,799.98,USD,DEPOSIT,"-41.170381, -149.408575",55.71.52.58,2024-07-08 02:11:25.197,SUCCESS,78,0.42
7540,22774,2870,2822,2919.57,USD,WITHDRAWAL,"-84.508640, -119.129888",142.217.135.109,2024-02-20 14:14:25.203,SUCCESS,61,0.52
7541,15831,2960,4826,3155.46,EUR,PAYMENT,"45.649998, 13.444244",38.188.249.41,2024-04-16 09:37:25.213,SUCCESS,28,0.65
7542,17037,4824,NULL,2433.43,GBP,DEPOSIT,"59.073891, 111.457298",22.12.207.127,2024-12-14 07:28:25.223,SUCCESS,99,0.49
7543,18009,4,NULL,1009.30,GBP,TRANSFER,"-73.718182, -85.371840",48.227.101.19,2024-12-03 14:45:25.237,SUCCESS,57,0.85
7544,19959,2586,NULL,9612.92,CHF,PAYMENT,"11.966809, -4.187506",55.119.207.95,2025-08-15 01:48:25.247,SUCCESS,91,0.42
7545,17933,4647,2428,816.66,GBP,PAYMENT,"14.189009, -97.829966",197.75.190.18,2024-04-06 00:22:25.257,SUCCESS,2,0.47
7546,20938,367,3310,57.58,GBP,TRANSFER,"-81.640989, -124.454616",249.130.254.147,2025-03-15 23:13:25.267,SUCCESS,66,0.64
7547,21090,249,4749,9677.95,USD,WITHDRAWAL,"37.754840, 147.075656",127.183.208.253,2024-07-16 06:54:25.277,SUCCESS,8,0.37
7548,13781,767,2552,1350.64,USD,DEPOSIT,"-56.084291, 179.120155",164.101.168.1,2025-04-18 17:36:25.287,SUCCESS,40,0.47
7549,8119,225,NULL,2496.21,GBP,DEPOSIT,"-10.536399, -77.473436",125.117.46.39,2025-05-12 16:35:25.297,SUCCESS,82,0.99
7550,13686,57,NULL,9456.36,CHF,DEPOSIT,"-0.095824, -166.886467",115.115.209.236,2025-03-06 08:47:25.307,SUCCESS,60,0.31
7551,17693,4510,2635,7543.60,EUR,DEPOSIT,"21.123876, 158.190131",222.167.82.165,2024-10-27 02:55:25.317,SUCCESS,58,0.14
7552,11699,685,NULL,2104.96,EUR,PAYMENT,"12.559442, -82.638873",26.171.226.1,2024-08-31 15:09:25.327,SUCCESS,98,0.09
7553,20506,2870,NULL,9285.00,EUR,WITHDRAWAL,"-79.273665, 130.155290",22.169.108.235,2025-10-10 21:37:25.337,FAILED,19,0.93
7554,20401,1451,4585,9539.00,USD,TRANSFER,"-31.451203, -3.457251",210.65.236.112,2025-12-20 00:57:25.343,SUCCESS,41,0.38
7555,16479,2885,NULL,8510.74,USD,PAYMENT,"-9.896063, 127.990672",143.23.28.206,2025-09-03 10:53:25.357,SUCCESS,95,0.52
7556,23487,3020,2112,6597.81,CHF,TRANSFER,"-52.189976, -46.595735",32.32.200.25,2024-06-23 11:00:25.363,SUCCESS,48,0.76
7557,16395,741,1635,8017.36,GBP,PAYMENT,"-85.305429, 73.677540",214.27.237.54,2025-10-20 14:15:25.373,SUCCESS,58,0.09
7558,15602,4863,327,8240.52,USD,TRANSFER,"5.437926, 45.635942",111.12.97.41,2025-03-22 23:35:25.383,SUCCESS,93,0.48
7559,21493,3969,NULL,9215.12,CHF,PAYMENT,"-42.200580, -32.188284",66.246.45.129,2025-10-14 09:24:25.393,SUCCESS,81,0.19
7560,22571,3237,NULL,5794.90,USD,DEPOSIT,"55.428187, -27.722820",239.220.193.157,2025-12-09 05:41:25.403,SUCCESS,75,0.79
7561,22108,1503,NULL,4292.05,EUR,TRANSFER,"88.580705, 49.956941",8.91.94.233,2024-03-16 10:01:25.413,SUCCESS,81,0.45
7562,20197,282,2461,5.40,GBP,PAYMENT,"-26.634323, -140.329299",136.150.175.53,2026-02-06 02:00:25.423,SUCCESS,49,0.54
7563,22643,1573,2328,1294.44,EUR,PAYMENT,"-52.190717, 87.209986",72.133.249.234,2025-04-06 12:38:25.433,SUCCESS,100,0.92
7564,22128,2237,2316,8395.84,GBP,DEPOSIT,"-55.537851, -116.992915",245.84.174.197,2025-01-17 07:36:25.443,SUCCESS,71,0.40
7565,22737,3411,3852,8327.87,GBP,WITHDRAWAL,"11.336385, 7.018936",180.92.148.24,2025-06-04 16:48:25.453,SUCCESS,47,0.99
7566,16233,861,NULL,3478.38,USD,PAYMENT,"-79.294147, -76.076988",92.41.218.224,2024-08-08 04:14:25.463,SUCCESS,48,0.83
7567,15428,3823,2276,6530.94,GBP,PAYMENT,"-11.455426, 113.568919",213.95.189.190,2026-01-09 09:15:25.473,SUCCESS,61,0.15
7568,23627,4719,4122,1422.28,USD,PAYMENT,"-63.014683, 23.298191",106.134.158.146,2025-10-12 21:22:25.487,SUCCESS,55,0.16
7569,16433,1861,1583,3101.28,GBP,TRANSFER,"-4.214477, 13.131177",217.94.160.187,2025-05-22 18:45:25.500,SUCCESS,11,0.35
7570,22732,1808,NULL,8813.80,USD,TRANSFER,"-12.044665, -31.623379",2.155.134.238,2025-02-18 23:58:25.513,SUCCESS,38,0.22
7571,19498,3696,NULL,474.65,USD,DEPOSIT,"54.435873, -13.248332",114.178.6.93,2024-03-13 13:40:25.523,SUCCESS,75,0.68
7572,20857,2874,NULL,491.63,EUR,TRANSFER,"77.083088, -41.956496",205.34.183.201,2024-09-24 21:01:25.537,SUCCESS,96,0.30
7573,17603,1530,836,6341.97,EUR,TRANSFER,"36.098110, 87.012759",98.21.45.225,2025-11-18 07:59:25.547,SUCCESS,83,0.38
7574,15272,1068,1047,7692.94,EUR,DEPOSIT,"80.454149, 153.263827",62.33.135.5,2025-03-09 16:19:25.557,SUCCESS,71,0.10
7575,17632,2283,471,5623.30,CHF,TRANSFER,"32.847762, 155.067907",235.133.57.21,2025-12-06 13:37:25.567,SUCCESS,76,1.00
7576,23110,4837,4855,6037.45,EUR,TRANSFER,"5.764177, 79.963453",209.148.157.12,2024-11-28 17:11:25.580,SUCCESS,3,0.64
7577,22139,881,NULL,7248.94,EUR,WITHDRAWAL,"33.954818, 135.129092",253.249.45.228,2025-09-11 16:09:25.593,SUCCESS,12,0.21
7578,17715,1368,3719,698.06,EUR,DEPOSIT,"-55.423970, -165.209822",220.198.99.196,2024-04-15 00:16:25.607,SUCCESS,90,0.82
7579,16696,4155,NULL,5393.50,GBP,PAYMENT,"61.725797, 62.754558",184.208.94.218,2024-11-27 05:10:25.620,SUCCESS,69,0.09
7580,22542,1403,3043,2160.23,CHF,DEPOSIT,"-2.690637, 107.655704",18.216.244.3,2024-03-20 09:24:25.627,SUCCESS,17,0.91
7581,20843,4008,122,4481.17,CHF,DEPOSIT,"-42.011789, 55.494121",98.47.149.42,2025-12-23 01:03:25.640,SUCCESS,10,0.72
7582,23233,3522,4444,5265.16,GBP,WITHDRAWAL,"-84.230237, 21.760861",11.151.45.148,2025-06-09 14:21:25.653,FAILED,45,0.65
7583,22681,1660,2042,9583.48,GBP,TRANSFER,"-15.821391, 65.615945",225.68.131.55,2025-11-04 04:13:25.660,SUCCESS,56,0.13
7584,11994,2083,NULL,6665.01,EUR,TRANSFER,"-61.759161, -11.891741",46.183.211.101,2024-10-15 13:44:25.673,SUCCESS,16,0.07
7585,14587,578,4930,6891.64,EUR,PAYMENT,"27.902738, -73.191634",237.238.244.49,2025-06-12 23:16:25.687,SUCCESS,55,0.52
7586,15985,2797,2500,1900.41,USD,PAYMENT,"81.728857, 131.785868",137.205.65.197,2024-09-14 13:09:25.697,SUCCESS,35,0.45
7587,18925,3805,2905,5336.41,EUR,DEPOSIT,"-82.071345, 16.941246",165.219.26.62,2025-02-12 05:22:25.707,SUCCESS,53,0.67
7588,19775,4781,4025,1080.52,EUR,TRANSFER,"-29.553868, 39.623049",37.1.23.77,2024-05-20 12:19:25.717,SUCCESS,18,0.22
7589,14958,2993,868,3503.99,USD,WITHDRAWAL,"-14.769387, 23.341599",225.160.58.169,2024-04-24 10:36:25.727,SUCCESS,85,0.88
7590,19267,2193,NULL,4800.42,GBP,WITHDRAWAL,"-28.819196, -103.979639",52.34.11.174,2025-07-21 04:13:25.740,FAILED,58,0.60
7591,5803,1814,NULL,6573.49,CHF,DEPOSIT,"2.632943, 171.124188",166.19.12.80,2024-11-01 11:15:25.750,FAILED,88,0.67
7592,19949,914,NULL,2681.10,EUR,DEPOSIT,"-15.422259, -59.524497",134.14.103.70,2025-09-27 11:57:25.760,SUCCESS,22,0.88
7593,14875,3451,1463,9345.48,USD,PAYMENT,"-0.412521, -42.055363",203.12.141.242,2025-10-09 04:26:25.777,SUCCESS,39,0.98
7594,23651,4139,NULL,9395.72,EUR,DEPOSIT,"68.359388, -137.624476",91.203.112.20,2024-10-01 19:16:25.787,FAILED,36,0.33
7595,21294,4969,1354,6302.35,USD,WITHDRAWAL,"-2.527168, 159.452712",124.75.183.238,2024-03-29 03:38:25.800,FAILED,45,0.83
7596,3307,3669,NULL,4257.71,EUR,DEPOSIT,"53.160510, -62.825827",5.206.71.69,2024-07-27 13:30:25.813,SUCCESS,98,0.49
7597,13933,2371,2702,6272.32,CHF,PAYMENT,"49.186701, 1.413683",18.242.87.220,2025-11-03 03:55:25.827,SUCCESS,23,0.74
7598,19407,3247,NULL,3048.33,EUR,PAYMENT,"28.546735, -151.341111",183.89.97.252,2024-03-15 11:15:25.840,SUCCESS,44,0.58
7599,18970,1287,4118,9091.43,USD,DEPOSIT,"55.779772, 122.298375",143.58.92.149,2024-07-06 18:02:25.850,SUCCESS,66,0.22
7600,19769,933,4988,5439.92,GBP,WITHDRAWAL,"13.824520, 121.844715",241.92.240.250,2025-11-25 23:15:25.863,SUCCESS,85,0.18
7601,18625,4460,2969,1415.63,GBP,WITHDRAWAL,"-62.713144, -169.502999",140.108.171.139,2025-05-08 21:37:25.877,FAILED,95,0.32
7602,11104,3115,4096,669.49,CHF,DEPOSIT,"36.610082, -118.331674",141.22.137.215,2024-07-24 04:31:25.890,SUCCESS,100,0.89
7603,912,1965,3032,9547.81,USD,TRANSFER,"-46.207346, -99.661133",125.105.112.202,2025-02-05 23:48:25.897,SUCCESS,84,0.48
