login_id,user_id,device_id,ip_address,geo_lat,geo_long,country,city,login_time,success
18968,3309,4780,80.143.54.131,-16.303440,62.027822,UK,London,2025-10-05 05:08:03.053,1
18969,9275,4780,129.232.48.186,-62.809161,96.696800,USA,Los Angeles,2025-04-14 07:03:03.060,1
18970,5816,4780,171.193.186.180,68.399453,55.782037,Kosove,Gjakove,2025-03-18 21:09:03.063,1
18971,8473,4780,5.97.122.210,-7.487187,19.995554,USA,Los Angeles,2025-08-30 23:23:03.067,1
18972,3720,330,199.54.223.129,-49.931053,38.441646,UK,Manchester,2024-03-13 12:52:03.070,1
18973,1041,1976,187.171.236.232,14.037228,18.451543,Shqipëri,Tirane,2025-05-28 05:15:03.073,1
18974,9105,3375,53.33.175.105,-57.646342,89.967812,USA,New York,2024-11-22 10:01:03.077,1
18975,297,3375,236.183.52.66,-76.476525,58.514042,Germany,Berlin,2026-02-02 19:19:03.080,1
18976,7106,NULL,119.117.163.29,19.418326,-119.080169,Kosove,Gjakove,2025-04-20 23:29:03.087,0
18977,1370,4543,174.60.54.152,31.518262,-107.950051,UK,Manchester,2025-12-06 01:44:03.087,1
18978,1251,4954,125.160.222.138,-16.814527,-21.631341,UK,Liverpool,2026-01-29 01:06:03.090,1
18979,4547,1786,71.165.226.130,-1.004728,74.306718,USA,Chicago,2024-05-09 19:37:03.093,1
18980,1694,59,23.15.50.151,3.225025,-16.298269,Shqipëri,Tirane,2025-06-13 13:18:03.100,1
18981,709,NULL,73.215.182.4,-27.270447,-102.955689,Germany,Berlin,2025-06-21 08:48:03.103,1
18982,9686,4145,254.80.16.69,-18.493920,-96.526382,UK,Liverpool,2024-10-17 09:41:03.107,1
18983,484,NULL,100.76.11.145,48.077460,-154.044412,Shqipëri,Tirane,2024-12-12 07:46:03.110,1
18984,6130,NULL,228.72.39.26,-3.444740,-48.867738,Kosove,Gjakove,2024-05-06 09:24:03.113,0
18985,1925,NULL,22.118.9.0,-85.621119,44.404021,Kosove,Gjakove,2025-05-17 09:26:03.117,1
18986,3294,4185,49.81.154.156,-85.306554,66.387369,Kosove,Peje,2026-02-06 16:19:03.123,1
18987,1250,739,186.40.99.108,-61.895693,110.762568,Germany,Hamburg,2024-06-30 19:27:03.127,1
18988,1220,4666,42.215.165.202,-26.066954,94.860709,USA,Chicago,2025-02-13 10:22:03.130,1
18989,2484,3827,226.239.93.165,-73.380832,-56.034728,Germany,Hamburg,2024-05-05 09:03:03.137,1
18990,5492,846,61.112.165.158,26.851927,-96.766936,Germany,Hamburg,2024-08-09 07:57:03.137,0
18991,3236,3764,108.194.130.43,-83.838638,106.251654,UK,Liverpool,2025-11-02 14:27:03.140,1
18992,5655,318,11.77.148.163,39.151156,-148.706919,Germany,Hamburg,2026-01-31 12:59:03.147,1
18993,3890,495,82.227.124.154,28.643526,-68.763286,Germany,Munich,2025-12-03 18:55:03.150,1
18994,6887,4742,23.188.92.11,-18.213099,10.056867,USA,New York,2025-06-27 11:12:03.150,1
18995,133,417,4.162.1.162,56.094123,-129.750783,USA,Chicago,2024-09-19 22:27:03.157,1
18996,6173,99,219.184.55.134,-86.335855,4.918682,UK,London,2025-06-07 19:55:03.157,1
18997,7705,NULL,178.193.227.62,88.838570,-98.796060,UK,London,2025-06-21 23:55:03.163,1
18998,8009,NULL,46.26.227.62,-41.568571,-166.044960,UK,Manchester,2024-07-04 01:18:03.167,0
18999,1585,4948,170.162.111.234,-45.512983,-78.002711,Germany,Berlin,2025-02-26 10:48:03.170,1
19000,5916,4948,100.110.202.237,-79.840094,26.184449,Shqipëri,Tirane,2025-06-21 05:04:03.173,1
19001,1950,376,242.153.57.234,-30.114176,100.645188,Shqipëri,Vlore,2025-10-31 16:20:03.177,1
19002,5573,376,199.192.103.244,3.389194,-142.707027,UK,Liverpool,2024-11-24 06:21:03.183,1
19003,2478,376,199.99.117.97,-45.542850,44.646025,Kosove,Peje,2024-10-11 23:17:03.187,1
19004,2712,2935,120.179.32.55,74.725034,119.280446,USA,Los Angeles,2024-07-24 03:25:03.190,1
19005,6626,NULL,69.106.53.151,39.151261,71.452418,UK,Manchester,2024-07-17 17:17:03.193,1
19006,6580,972,110.39.154.167,61.525644,-49.615513,Kosove,Gjakove,2024-10-07 06:53:03.197,0
19007,2016,NULL,46.119.240.111,4.539009,-38.477060,Kosove,Prishtine,2025-05-13 12:34:03.200,1
19008,391,NULL,98.128.187.101,49.895668,72.654854,Germany,Hamburg,2025-12-29 09:12:03.203,1
19009,3761,NULL,196.86.143.98,-74.392352,33.212756,UK,London,2024-06-12 23:19:03.210,1
19010,5158,633,35.144.135.183,-83.290931,-115.149569,Shqipëri,Tirane,2025-03-23 18:23:03.210,1
19011,7700,4618,60.71.35.222,25.792216,121.811229,Shqipëri,Tirane,2025-11-13 10:15:03.217,1
19012,7848,3082,218.74.201.240,-0.531363,105.665201,Shqipëri,Tirane,2025-08-27 17:45:03.217,1
19013,6688,439,249.153.130.30,-70.245772,28.863371,Shqipëri,Vlore,2024-10-03 19:10:03.220,0
19014,5131,439,185.250.167.127,-34.970340,73.534949,Shqipëri,Vlore,2025-08-22 17:37:03.223,1
19015,6559,439,198.0.107.108,70.091956,-42.201394,Kosove,Peje,2024-12-24 21:14:03.230,0
19016,1931,439,106.123.76.22,-88.649238,-152.152643,UK,London,2025-05-06 11:38:03.233,0
19017,439,NULL,126.129.103.177,-73.114162,9.033628,USA,Los Angeles,2025-08-05 02:56:03.237,1
19018,1200,NULL,89.11.167.99,-57.493137,136.949094,Kosove,Peje,2025-11-04 09:10:03.243,1
19019,6781,NULL,193.1.123.151,-27.764417,85.502527,USA,New York,2025-04-03 21:50:03.250,1
19020,1050,4913,40.199.87.46,-84.851971,16.871215,Germany,Hamburg,2025-10-17 22:54:03.250,1
19021,5043,NULL,119.220.94.136,89.487310,-29.418010,USA,Chicago,2025-05-22 07:51:03.253,1
19022,8230,2093,225.86.107.172,-81.143559,29.260171,Shqipëri,Vlore,2024-08-03 18:32:03.257,1
19023,7972,616,3.237.67.84,82.665888,-131.417963,UK,Liverpool,2024-03-31 02:08:03.260,1
19024,3912,NULL,88.20.17.209,-84.161417,-178.675241,Germany,Berlin,2024-10-17 08:52:03.267,1
19025,3220,NULL,80.83.125.91,29.951074,-106.828433,Shqipëri,Tirane,2025-04-03 07:13:03.270,1
19026,5676,67,208.47.190.253,-58.304619,25.263889,UK,Liverpool,2024-05-18 08:25:03.273,1
19027,7090,67,242.145.149.184,79.677086,-133.646888,Germany,Berlin,2024-06-16 02:29:03.277,1
19028,1068,NULL,84.189.232.234,-70.961768,146.567790,Shqipëri,Tirane,2025-06-24 20:31:03.283,1
19029,9697,NULL,19.5.94.110,44.013464,-7.127278,Kosove,Prishtine,2025-03-20 20:56:03.287,1
19030,3382,679,191.42.75.24,83.071248,93.148788,Kosove,Prishtine,2025-01-10 22:18:03.290,1
19031,3892,3893,45.252.82.10,-15.213592,37.803938,Kosove,Gjakove,2024-09-27 21:15:03.293,0
19032,9349,3893,84.68.125.95,-7.097181,-51.477387,Germany,Hamburg,2025-03-10 20:59:03.300,1
19033,6349,3893,115.49.224.39,6.796533,134.758843,UK,Manchester,2024-08-06 03:42:03.307,1
19034,4991,NULL,98.214.222.219,-7.900476,72.970268,Shqipëri,Tirane,2024-12-17 04:11:03.310,1
19035,6644,NULL,133.248.169.3,88.722302,58.972891,UK,London,2025-02-07 10:26:03.317,1
19036,5169,NULL,32.185.105.202,-32.978146,-176.674419,Germany,Hamburg,2024-12-18 14:44:03.320,1
19037,3503,4123,108.121.77.72,-83.529718,-143.264769,USA,Chicago,2024-02-18 10:53:03.323,1
19038,5482,4123,13.135.189.111,-25.793571,-144.444169,Shqipëri,Durres,2024-12-09 23:21:03.330,1
19039,7097,1596,178.83.192.231,28.355541,60.157590,Kosove,Peje,2024-05-29 18:51:03.337,1
19040,3865,1596,55.117.54.23,72.653195,56.365876,Germany,Berlin,2024-12-02 04:38:03.340,1
19041,7037,NULL,12.188.143.31,19.060754,149.550872,UK,London,2026-01-08 14:14:03.347,1
19042,2032,NULL,161.97.151.102,-62.118117,37.564895,UK,London,2025-03-13 13:51:03.350,1
19043,2318,NULL,112.162.59.101,-77.902262,-65.418728,Kosove,Prishtine,2025-03-01 21:50:03.353,1
19044,9671,2577,57.44.62.34,69.515535,-10.804592,USA,New York,2025-03-30 15:27:03.357,1
19045,9167,2577,251.107.113.130,-57.069273,87.259216,UK,Manchester,2025-01-22 23:43:03.363,1
19046,8652,2577,47.212.237.67,-9.207041,-81.381917,Shqipëri,Vlore,2024-04-20 18:23:03.370,1
19047,8465,984,81.170.214.232,-41.789910,159.477090,Germany,Hamburg,2025-11-29 04:34:03.373,1
19048,1772,NULL,71.11.109.213,33.248928,-22.673229,UK,London,2025-06-25 16:11:03.380,1
19049,9569,2775,206.39.108.251,85.052399,-152.821326,Shqipëri,Tirane,2025-07-01 17:41:03.383,1
19050,3473,NULL,130.37.102.120,-12.309250,-172.133199,Germany,Hamburg,2024-07-18 00:43:03.387,1
19051,9726,NULL,34.80.153.220,46.510063,-19.106733,Kosove,Prishtine,2025-03-08 23:46:03.393,1
19052,3321,2291,122.7.131.171,-29.810407,-4.029458,USA,Los Angeles,2024-11-17 17:28:03.397,0
19053,1790,1768,41.132.124.13,10.434762,-94.603701,USA,Los Angeles,2024-07-27 20:09:03.400,1
19054,4099,1768,36.141.141.147,-87.062751,101.678156,Kosove,Prishtine,2025-11-19 12:17:03.403,1
19055,2419,NULL,15.3.128.103,11.908579,-105.555295,UK,Liverpool,2025-03-23 22:07:03.410,1
19056,19,NULL,25.204.177.71,79.959477,-94.347392,Kosove,Prishtine,2024-02-29 20:31:03.413,0
19057,6688,439,126.100.214.75,67.214789,57.049162,Germany,Munich,2024-08-07 17:07:03.420,1
19058,9018,NULL,144.45.226.2,-70.642206,-52.320186,UK,Manchester,2024-11-21 07:23:03.423,1
19059,9928,NULL,195.79.247.73,-71.457871,159.100010,Germany,Hamburg,2025-07-28 00:26:03.427,1
19060,6002,NULL,148.155.153.78,-34.087244,-161.751437,USA,New York,2024-03-07 00:33:03.433,1
19061,3186,NULL,196.88.101.173,-78.882948,164.645195,Kosove,Peje,2024-08-11 11:58:03.437,1
19062,898,NULL,201.189.145.8,-80.979454,176.476569,USA,Los Angeles,2026-01-19 00:37:03.440,1
19063,5898,NULL,187.146.15.153,-63.435389,105.038157,Germany,Munich,2024-10-23 01:32:03.447,1
19064,6641,NULL,70.148.244.156,66.731787,-80.668299,Shqipëri,Tirane,2025-02-16 22:14:03.450,1
19065,3002,NULL,242.32.94.222,-86.798797,-76.397347,Germany,Munich,2025-01-05 15:17:03.457,1
19066,3674,NULL,113.113.7.123,58.248776,-109.823638,Germany,Hamburg,2025-08-22 22:56:03.460,1
19067,7408,1710,58.33.124.250,35.913085,-58.800484,Germany,Hamburg,2025-06-09 01:15:03.467,1
19068,8854,1710,237.125.73.71,7.516251,17.016361,Shqipëri,Tirane,2024-04-30 15:04:03.470,1
19069,368,43,118.52.134.207,45.129408,154.348586,Shqipëri,Tirane,2025-08-10 08:34:03.473,1
19070,864,43,221.231.153.223,-83.976907,-13.143405,Kosove,Prishtine,2025-07-02 19:44:03.480,1
19071,1842,3550,74.130.187.111,28.272608,-92.509354,UK,Liverpool,2025-09-15 05:00:03.483,1
19072,6321,3550,115.227.5.221,6.512898,-89.904027,UK,Manchester,2025-05-21 00:59:03.490,1
19073,1151,3606,8.121.32.113,-71.726120,-0.667536,USA,New York,2024-04-28 15:03:03.490,1
19074,2471,3323,149.154.88.7,-46.112238,177.263228,Germany,Hamburg,2024-03-14 00:22:03.493,1
19075,9760,3440,203.218.50.116,30.993306,-57.104453,Kosove,Prishtine,2025-11-22 11:02:03.500,1
19076,5662,3547,173.173.163.168,5.697840,104.085547,USA,Chicago,2024-10-23 07:33:03.503,1
19077,5852,875,28.232.137.214,-19.212769,-26.144160,Germany,Hamburg,2024-02-09 19:05:03.507,1
19078,5202,NULL,21.215.113.78,5.231765,-122.292678,Kosove,Gjakove,2025-08-18 11:51:03.510,1
19079,9395,NULL,79.41.121.75,37.567960,-169.755103,Germany,Hamburg,2025-05-11 12:58:03.517,1
19080,8615,NULL,37.212.180.79,-42.434442,48.615341,USA,Los Angeles,2024-12-18 09:49:03.520,1
19081,6362,649,219.14.231.54,-74.444146,-127.800866,Germany,Hamburg,2024-04-05 05:11:03.520,1
19082,8254,NULL,175.132.47.68,-49.844572,-16.773521,UK,Manchester,2025-03-01 10:42:03.527,1
19083,5270,NULL,13.104.24.210,70.048048,-72.854275,USA,New York,2024-07-09 20:18:03.530,1
19084,5190,NULL,193.203.40.127,49.827686,48.986405,USA,Chicago,2025-10-04 14:25:03.533,1
19085,863,1579,149.24.181.58,-78.354506,57.067355,USA,Chicago,2025-09-25 03:17:03.537,1
19086,5090,3898,79.11.152.52,-22.459739,169.943555,UK,London,2025-07-17 01:26:03.540,1
19087,5528,NULL,177.197.50.60,-36.698113,-83.542758,Kosove,Prishtine,2024-04-13 17:57:03.543,1
19088,4392,1594,134.251.80.247,-22.735616,-110.644013,Kosove,Prishtine,2025-03-04 11:36:03.547,0
19089,2283,2162,177.202.62.55,-51.130130,-125.550962,USA,New York,2025-12-24 20:59:03.550,1
19090,7911,2870,237.127.233.252,-14.484641,-126.257871,Germany,Berlin,2024-05-22 10:14:03.553,0
19091,9995,4422,199.180.169.238,-65.835839,113.305241,USA,Chicago,2025-01-10 23:08:03.557,0
19092,1521,4422,158.245.30.197,62.316109,65.297582,USA,Los Angeles,2025-06-07 20:25:03.560,1
19093,9614,516,3.193.140.65,-40.990766,-106.561439,Kosove,Peje,2024-06-08 13:16:03.563,1
19094,1413,516,122.84.127.154,-62.484291,-48.085070,Shqipëri,Vlore,2025-07-18 05:33:03.567,1
19095,3150,NULL,112.148.9.26,82.119828,136.635851,Shqipëri,Vlore,2024-11-30 07:31:03.570,1
19096,5730,950,208.134.57.34,8.229741,-164.538461,Shqipëri,Durres,2024-12-12 10:44:03.570,1
19097,9666,950,25.53.171.6,-53.279335,-9.938560,UK,Manchester,2025-01-05 08:09:03.577,1
19098,780,NULL,201.51.216.229,-59.280931,-175.238720,UK,Liverpool,2025-07-11 00:12:03.580,1
19099,1435,NULL,155.231.40.111,-73.803767,143.460715,Germany,Berlin,2024-04-29 17:43:03.583,1
19100,4120,3413,173.95.159.55,-82.314773,41.769173,Shqipëri,Vlore,2024-10-06 01:38:03.583,1
19101,3229,3699,215.127.34.174,-50.095467,-135.476365,UK,Manchester,2024-08-23 05:47:03.590,1
19102,1520,1231,208.253.202.165,60.840933,118.774165,UK,Manchester,2025-01-14 03:56:03.593,0
19103,5164,3615,177.78.43.68,11.144238,-1.356452,Shqipëri,Durres,2025-05-08 09:27:03.597,1
19104,488,3022,231.234.29.184,35.921965,-79.785817,Germany,Hamburg,2024-06-07 15:59:03.600,1
19105,5867,NULL,13.183.171.238,-50.241818,90.372532,Germany,Berlin,2025-09-26 07:23:03.603,1
19106,4473,NULL,158.21.168.77,-64.474003,-7.983999,Kosove,Peje,2025-10-28 09:33:03.607,1
19107,5427,2138,245.181.151.168,19.913063,147.439333,Kosove,Gjakove,2024-10-21 04:19:03.610,1
19108,5524,2138,23.71.222.8,50.297860,-176.984399,Shqipëri,Vlore,2026-01-23 01:20:03.613,1
19109,3655,2138,45.47.14.235,66.370593,78.083755,Germany,Munich,2025-11-23 07:10:03.620,1
19110,7167,2138,99.85.72.40,65.970590,137.237505,USA,Los Angeles,2025-09-12 18:03:03.623,1
19111,226,2138,144.145.147.92,-36.761480,-77.671468,UK,Liverpool,2025-04-14 20:29:03.627,1
19112,3440,2772,108.181.116.78,6.229898,164.111106,Kosove,Gjakove,2025-11-12 00:03:03.630,1
19113,3438,4201,19.215.6.215,-62.730443,142.064109,Shqipëri,Tirane,2025-12-02 10:24:03.633,1
19114,9507,2344,170.91.126.171,-86.398171,-97.534107,UK,London,2024-10-22 14:35:03.637,1
19115,9101,2344,154.147.184.24,-9.648034,-137.473679,USA,Chicago,2025-06-12 01:16:03.640,1
19116,1448,2344,61.155.138.251,57.541696,-129.763216,Shqipëri,Durres,2025-01-23 23:38:03.643,0
19117,1796,2175,113.23.66.83,-2.492097,168.649114,Germany,Berlin,2024-11-30 11:09:03.650,0
19118,5875,4848,6.67.161.46,-8.114335,107.484374,Germany,Berlin,2024-05-09 17:59:03.650,1
19119,2649,4848,116.213.226.254,-15.638993,-49.710449,UK,London,2024-08-02 12:15:03.657,1
19120,6979,4848,221.179.113.90,26.618359,-177.953933,Kosove,Gjakove,2025-07-19 06:04:03.660,1
19121,4974,536,141.3.83.244,81.507966,-165.915508,UK,Manchester,2024-03-06 23:49:03.663,1
19122,1548,NULL,93.238.52.193,15.187435,-25.047941,USA,New York,2024-11-23 14:42:03.667,1
19123,5927,2646,247.43.119.2,-11.911549,158.398141,Shqipëri,Durres,2024-09-08 23:25:03.670,0
19124,6968,NULL,72.10.102.17,-83.791733,-148.023683,Germany,Munich,2026-01-17 20:22:03.677,1
19125,5830,3796,23.135.49.79,-14.746359,154.949771,UK,London,2025-01-09 00:30:03.680,0
19126,5205,450,101.97.54.48,86.626040,19.584917,USA,Chicago,2024-10-01 22:33:03.683,1
19127,1208,450,43.151.176.140,-20.712998,-154.735358,UK,London,2025-06-07 18:40:03.687,1
19128,9611,1487,104.28.224.94,86.891322,-132.066818,Kosove,Prishtine,2025-09-03 09:09:03.690,1
19129,3246,1470,101.217.159.150,66.788570,-100.620945,Shqipëri,Vlore,2025-10-28 08:53:03.693,1
19130,3749,4525,32.11.141.233,57.580121,92.639678,UK,London,2025-05-29 14:46:03.693,1
19131,6750,2822,164.233.92.101,-64.451859,-119.670879,Germany,Hamburg,2024-06-02 10:28:03.697,1
19132,9840,4751,216.253.5.105,22.430997,171.377070,USA,New York,2025-01-07 20:51:03.700,1
19133,1269,2760,131.76.90.10,-89.727059,155.627294,Kosove,Gjakove,2024-09-23 00:48:03.703,1
19134,5579,2760,93.55.108.151,-46.874515,-42.781016,Germany,Hamburg,2025-10-18 03:23:03.710,1
19135,9442,NULL,60.213.238.75,-56.246554,17.432720,UK,London,2024-10-27 11:58:03.710,1
19136,2301,NULL,68.236.211.71,45.715887,-165.523753,UK,Liverpool,2025-03-31 19:09:03.713,1
19137,4307,NULL,224.70.232.112,55.511250,-36.687356,Germany,Berlin,2024-03-27 19:13:03.720,1
19138,6379,1585,95.102.220.155,62.535454,86.973779,Shqipëri,Durres,2026-01-22 14:37:03.723,1
19139,5812,38,149.62.238.222,42.915213,-12.927485,Kosove,Gjakove,2026-02-01 12:34:03.723,1
19140,1456,667,206.74.17.253,-72.717027,-101.346495,USA,Los Angeles,2024-08-14 07:38:03.730,1
19141,2372,667,254.7.199.82,-3.147478,-53.226726,UK,Manchester,2025-08-15 17:31:03.733,1
19142,7890,NULL,234.6.60.118,-2.761297,70.595748,Kosove,Gjakove,2025-04-09 14:46:03.737,1
19143,6243,3534,221.55.19.48,74.148536,66.201531,Germany,Berlin,2024-04-03 17:06:03.740,1
19144,8943,3545,216.127.28.28,-12.209145,-27.612292,USA,New York,2025-12-28 20:17:03.743,0
19145,7110,3545,34.140.119.180,-4.321701,169.068573,UK,Liverpool,2024-03-21 02:07:03.747,1
19146,8900,3227,84.63.62.68,70.595925,-122.696293,Shqipëri,Vlore,2024-06-25 01:39:03.750,1
19147,7529,602,249.143.240.223,87.236243,57.332786,Shqipëri,Durres,2024-05-28 20:51:03.753,0
19148,2558,500,145.103.165.72,-77.036217,-88.218490,UK,Manchester,2025-03-27 20:59:03.757,1
19149,5813,4264,30.184.109.89,44.451605,-114.055330,USA,Chicago,2025-02-13 08:12:03.760,1
19150,2977,4264,69.163.12.220,85.038308,-144.831202,Kosove,Gjakove,2025-06-03 20:12:03.763,1
19151,2137,4264,176.79.189.196,47.607055,10.232617,Germany,Hamburg,2024-02-20 10:15:03.767,0
19152,6559,4264,51.16.10.0,63.617393,136.769690,Germany,Berlin,2024-10-02 17:30:03.770,1
19153,7599,4264,156.2.186.218,56.458767,84.017484,Kosove,Prishtine,2025-11-18 13:12:03.773,1
19154,5053,4264,194.70.170.40,29.677741,-157.111063,Kosove,Peje,2025-06-27 02:25:03.777,1
19155,6424,NULL,61.203.221.62,11.285635,177.138047,Kosove,Peje,2025-11-13 12:38:03.780,1
19156,6286,416,124.134.117.125,-36.368052,-146.745467,UK,Manchester,2024-09-03 09:19:03.783,1
19157,9984,416,170.225.149.104,-35.051377,-43.043995,UK,London,2025-10-28 02:12:03.790,1
19158,3860,822,138.221.21.149,22.483196,141.361882,Shqipëri,Vlore,2025-01-20 06:42:03.790,1
19159,276,3590,102.61.95.10,1.330630,153.921815,Germany,Munich,2025-04-01 00:28:03.793,1
19160,3567,2129,56.176.1.202,-43.873829,118.645372,UK,Liverpool,2025-10-04 09:16:03.793,1
19161,5459,2328,150.241.229.37,50.412805,130.130654,USA,Chicago,2025-05-02 20:40:03.797,1
19162,8923,2328,116.64.97.14,-44.558653,-29.389054,Kosove,Gjakove,2024-10-03 03:01:03.803,1
19163,7501,4754,110.54.15.73,52.885537,5.523435,UK,Manchester,2024-07-22 05:36:03.807,1
19164,6208,4754,208.76.139.166,64.236812,-26.617028,Kosove,Peje,2025-01-06 14:21:03.817,1
19165,3855,1609,38.227.213.221,-2.825418,118.840188,USA,Los Angeles,2024-11-22 03:47:03.817,1
19166,405,387,67.121.28.227,76.256601,-52.994042,Shqipëri,Durres,2025-06-19 21:15:03.823,1
19167,1749,NULL,177.149.93.179,8.996964,176.367398,Kosove,Prishtine,2024-10-21 01:43:03.827,1
19168,108,NULL,114.239.206.223,-65.948949,122.529005,Shqipëri,Vlore,2026-01-02 08:21:03.833,1
19169,8597,NULL,120.20.139.245,-77.704416,-3.425602,Kosove,Prishtine,2025-06-23 11:08:03.837,1
19170,4704,4576,200.223.128.111,47.666419,38.212341,USA,Los Angeles,2025-02-21 20:41:03.840,0
19171,2316,NULL,149.176.20.99,41.448688,179.649604,Germany,Berlin,2026-01-14 23:01:03.847,1
19172,5320,NULL,28.20.139.15,-58.179785,92.802709,Germany,Berlin,2024-08-10 10:05:03.853,1
19173,7419,NULL,142.148.25.61,-36.308478,1.283275,UK,London,2024-06-02 03:12:03.857,1
19174,4556,NULL,100.135.166.191,-59.880887,89.805124,UK,London,2024-06-24 16:39:03.860,1
19175,6916,574,59.180.63.154,-60.450211,155.996281,Shqipëri,Durres,2025-03-10 00:13:03.863,1
19176,5915,574,95.53.40.173,14.827469,73.171494,USA,Chicago,2024-03-14 22:53:03.870,1
19177,3825,574,45.234.53.67,-33.674073,-0.162211,Shqipëri,Durres,2025-05-24 07:38:03.873,1
19178,6980,3426,253.188.38.165,89.886808,-102.693817,Kosove,Prishtine,2024-11-14 04:17:03.877,1
19179,5210,NULL,142.224.130.92,21.567364,34.719432,Germany,Hamburg,2024-09-08 13:49:03.880,1
19180,9546,NULL,70.4.57.214,3.770693,112.561073,Shqipëri,Vlore,2025-06-19 23:36:03.887,0
19181,7965,355,113.118.1.177,-80.528833,179.061292,Shqipëri,Durres,2024-03-12 17:01:03.890,1
19182,1142,NULL,196.193.81.218,-78.329572,-69.564499,USA,Los Angeles,2025-04-20 03:18:03.897,1
19183,6200,3324,191.72.220.206,27.093167,-107.208408,USA,New York,2025-12-29 06:47:03.900,1
19184,9975,3085,139.183.31.182,-88.132002,77.251325,USA,New York,2025-07-28 16:29:03.903,1
19185,6760,NULL,19.223.214.157,43.468071,-125.730773,Germany,Hamburg,2025-11-29 09:42:03.907,0
19186,9190,2095,18.40.167.110,46.345852,144.757489,Kosove,Prishtine,2025-05-28 13:03:03.910,1
19187,272,2095,59.98.98.14,-50.479740,-63.390674,Shqipëri,Vlore,2025-07-27 03:49:03.917,1
19188,3593,2095,237.136.29.24,-80.204338,52.028772,UK,Liverpool,2025-10-04 02:50:03.920,1
19189,7568,2095,87.134.23.64,-87.893929,-90.753540,Shqipëri,Vlore,2025-02-18 09:50:03.927,1
19190,6983,NULL,167.190.92.181,-72.994949,-59.945802,Germany,Hamburg,2025-11-23 06:21:03.930,1
19191,9982,NULL,118.73.147.254,5.597606,-0.659938,Kosove,Gjakove,2024-06-23 17:16:03.933,0
19192,1404,NULL,64.128.15.120,43.206943,164.339491,Shqipëri,Vlore,2025-12-22 11:20:03.940,1
19193,3260,NULL,4.33.248.64,-5.376843,-12.821719,Germany,Hamburg,2025-04-11 00:30:03.943,1
19194,2244,NULL,170.57.221.32,-65.991269,-158.253928,UK,London,2025-05-23 00:17:03.950,1
19195,6559,NULL,131.206.88.68,-57.073119,55.435449,Kosove,Peje,2024-07-19 07:53:03.953,1
19196,5891,1323,231.56.155.238,35.465091,-122.788238,UK,London,2025-11-28 23:04:03.957,1
19197,7263,3170,212.188.225.228,-5.936231,-53.545392,UK,London,2025-06-06 15:34:03.960,0
19198,6468,3398,85.162.116.1,-40.415279,54.437710,Germany,Berlin,2024-10-16 19:25:03.967,1
19199,8448,3673,174.224.60.50,-69.061222,121.470555,Shqipëri,Vlore,2025-06-17 10:45:03.970,1
19200,3742,NULL,69.87.221.31,-17.893997,-53.267797,UK,London,2024-08-08 01:26:03.973,1
19201,4983,NULL,20.67.21.31,-87.873157,113.545160,Shqipëri,Vlore,2025-08-10 00:49:03.980,1
19202,9770,NULL,87.155.93.205,44.878753,-1.966989,Shqipëri,Tirane,2025-10-22 19:41:03.983,1
19203,656,NULL,74.208.68.104,-38.874003,-6.646835,USA,Los Angeles,2024-06-01 01:09:03.990,1
19204,4120,1484,243.157.68.179,79.032558,161.616335,USA,New York,2024-03-08 07:41:03.993,0
19205,738,3479,13.210.88.251,-54.817702,166.987051,USA,Los Angeles,2025-01-09 14:30:03.993,1
19206,8999,1907,227.14.30.164,-23.484887,-44.595004,UK,London,2024-05-09 01:38:03.997,1
19207,440,1971,135.185.38.103,5.401310,-92.791210,USA,Chicago,2024-03-24 17:49:04.003,1
19208,1214,179,138.114.115.84,-46.001962,109.278260,UK,Liverpool,2025-11-15 11:38:04.010,1
19209,5438,3317,206.252.106.239,-59.094929,91.432610,Shqipëri,Durres,2025-10-17 14:05:04.010,1
19210,4619,NULL,113.118.198.200,-29.142786,145.017760,Germany,Munich,2025-02-26 08:11:04.017,1
19211,546,NULL,79.153.103.155,-71.488219,25.589920,Shqipëri,Durres,2025-06-14 00:42:04.020,1
19212,7454,4626,200.21.27.168,-87.293385,-15.408622,USA,New York,2024-07-01 20:13:04.023,1
19213,3434,4738,235.151.93.57,-79.620231,158.190961,Shqipëri,Durres,2025-10-29 01:22:04.030,1
19214,9548,4045,169.45.115.139,-11.942619,37.233447,Shqipëri,Vlore,2025-11-07 03:55:04.033,1
19215,5726,NULL,172.58.105.95,-40.955777,128.009224,UK,Manchester,2024-11-25 09:19:04.040,0
19216,9005,4917,47.44.94.214,-22.719677,167.778593,UK,Liverpool,2024-05-24 16:22:04.040,1
19217,3779,689,211.230.35.91,78.120589,-63.021643,Kosove,Prishtine,2025-08-29 14:32:04.047,1
19218,2051,646,28.171.213.221,32.988926,68.090231,Kosove,Peje,2025-10-05 11:54:04.050,0
19219,603,646,26.125.129.11,-39.430462,86.382142,USA,Los Angeles,2025-07-29 12:04:04.053,1
19220,7785,NULL,156.141.80.225,-84.564293,-132.687610,Germany,Munich,2024-07-04 09:30:04.060,1
19221,2876,NULL,11.9.124.57,9.604870,-14.641617,Germany,Munich,2024-07-17 09:15:04.063,1
19222,177,NULL,170.123.89.130,20.524842,-41.251879,UK,Manchester,2024-02-17 05:44:04.067,1
19223,1484,1409,24.205.205.222,21.091356,-28.064442,Kosove,Gjakove,2025-07-09 19:50:04.070,1
