whitelist_id,user_id,merchant_id,reason
7333,NULL,3178,Trusted merchant: 3178
7334,NULL,1336,Trusted merchant: 1336
7335,1660,NULL,Trusted user: 1660
7336,2271,NULL,Trusted user: 2271
7337,1014,NULL,Trusted user: 1014
7338,6908,NULL,Trusted user: 6908
7339,1832,4238,Trusted user 1832 and merchant 4238
7340,NULL,1559,Trusted merchant: 1559
7341,4207,NULL,Trusted user: 4207
7342,2818,NULL,Trusted user: 2818
7343,NULL,2800,Trusted merchant: 2800
7344,NULL,4641,Trusted merchant: 4641
7345,NULL,2899,Trusted merchant: 2899
7346,NULL,4344,Trusted merchant: 4344
7347,8138,NULL,Trusted user: 8138
7348,NULL,2465,Trusted merchant: 2465
7349,NULL,1003,Trusted merchant: 1003
7350,NULL,777,Trusted merchant: 777
7351,3582,NULL,Trusted user: 3582
7352,8193,3159,Trusted user 8193 and merchant 3159
7353,NULL,1005,Trusted merchant: 1005
7354,2867,2755,Trusted user 2867 and merchant 2755
7355,9594,NULL,Trusted user: 9594
7356,5815,NULL,Trusted user: 5815
7357,1238,2962,Trusted user 1238 and merchant 2962
7358,NULL,1680,Trusted merchant: 1680
7359,NULL,2451,Trusted merchant: 2451
7360,4837,NULL,Trusted user: 4837
7361,4034,NULL,Trusted user: 4034
7362,NULL,3848,Trusted merchant: 3848
7363,7870,NULL,Trusted user: 7870
7364,5660,3977,Trusted user 5660 and merchant 3977
7365,2183,NULL,Trusted user: 2183
7366,6985,NULL,Trusted user: 6985
7367,NULL,1263,Trusted merchant: 1263
7368,NULL,662,Trusted merchant: 662
7369,7402,NULL,Trusted user: 7402
7370,NULL,4776,Trusted merchant: 4776
7371,NULL,4742,Trusted merchant: 4742
7372,6279,NULL,Trusted user: 6279
7373,NULL,3146,Trusted merchant: 3146
7374,5190,NULL,Trusted user: 5190
7375,7074,2964,Trusted user 7074 and merchant 2964
7376,1726,NULL,Trusted user: 1726
7377,5191,NULL,Trusted user: 5191
7378,NULL,1820,Trusted merchant: 1820
7379,9367,2915,Trusted user 9367 and merchant 2915
7380,NULL,3116,Trusted merchant: 3116
7381,9728,NULL,Trusted user: 9728
7382,6570,NULL,Trusted user: 6570
7383,NULL,704,Trusted merchant: 704
7384,408,NULL,Trusted user: 408
7385,2017,NULL,Trusted user: 2017
7386,4121,2375,Trusted user 4121 and merchant 2375
7387,114,NULL,Trusted user: 114
7388,2296,405,Trusted user 2296 and merchant 405
7389,8889,2223,Trusted user 8889 and merchant 2223
7390,NULL,348,Trusted merchant: 348
7391,27,NULL,Trusted user: 27
7392,NULL,651,Trusted merchant: 651
7393,9717,NULL,Trusted user: 9717
7394,NULL,555,Trusted merchant: 555
7395,6926,NULL,Trusted user: 6926
7396,5245,NULL,Trusted user: 5245
7397,8013,NULL,Trusted user: 8013
7398,NULL,1314,Trusted merchant: 1314
7399,1840,NULL,Trusted user: 1840
7400,NULL,1619,Trusted merchant: 1619
7401,8004,3483,Trusted user 8004 and merchant 3483
7402,5013,2916,Trusted user 5013 and merchant 2916
7403,9911,4,Trusted user 9911 and merchant 4
7404,7788,4342,Trusted user 7788 and merchant 4342
7405,6066,3645,Trusted user 6066 and merchant 3645
7406,NULL,360,Trusted merchant: 360
7407,NULL,817,Trusted merchant: 817
7408,6785,NULL,Trusted user: 6785
7409,5034,NULL,Trusted user: 5034
7410,4661,NULL,Trusted user: 4661
7411,6762,NULL,Trusted user: 6762
7412,NULL,253,Trusted merchant: 253
7413,4759,NULL,Trusted user: 4759
7414,4131,3118,Trusted user 4131 and merchant 3118
7415,3003,NULL,Trusted user: 3003
7416,2257,NULL,Trusted user: 2257
7417,824,4033,Trusted user 824 and merchant 4033
7418,NULL,3683,Trusted merchant: 3683
7419,2155,NULL,Trusted user: 2155
7420,2142,1231,Trusted user 2142 and merchant 1231
7421,NULL,1064,Trusted merchant: 1064
7422,364,NULL,Trusted user: 364
7423,7226,NULL,Trusted user: 7226
7424,877,NULL,Trusted user: 877
7425,9087,NULL,Trusted user: 9087
7426,5103,2620,Trusted user 5103 and merchant 2620
7427,3888,2823,Trusted user 3888 and merchant 2823
7428,6118,2245,Trusted user 6118 and merchant 2245
7429,NULL,1173,Trusted merchant: 1173
7430,9267,3429,Trusted user 9267 and merchant 3429
7431,NULL,275,Trusted merchant: 275
7432,1505,NULL,Trusted user: 1505
7433,8277,2637,Trusted user 8277 and merchant 2637
7434,9367,1252,Trusted user 9367 and merchant 1252
7435,5603,NULL,Trusted user: 5603
7436,9772,2409,Trusted user 9772 and merchant 2409
7437,7236,NULL,Trusted user: 7236
7438,3374,3180,Trusted user 3374 and merchant 3180
7439,3859,4650,Trusted user 3859 and merchant 4650
7440,6397,NULL,Trusted user: 6397
7441,4508,NULL,Trusted user: 4508
7442,6781,NULL,Trusted user: 6781
7443,6140,NULL,Trusted user: 6140
7444,3699,NULL,Trusted user: 3699
7445,4460,NULL,Trusted user: 4460
7446,9150,NULL,Trusted user: 9150
7447,7021,NULL,Trusted user: 7021
7448,NULL,3011,Trusted merchant: 3011
7449,1613,NULL,Trusted user: 1613
7450,NULL,941,Trusted merchant: 941
7451,8946,NULL,Trusted user: 8946
7452,NULL,2184,Trusted merchant: 2184
7453,9536,NULL,Trusted user: 9536
7454,NULL,3184,Trusted merchant: 3184
7455,8859,4929,Trusted user 8859 and merchant 4929
7456,6495,NULL,Trusted user: 6495
7457,3078,NULL,Trusted user: 3078
7458,3002,NULL,Trusted user: 3002
7459,6610,NULL,Trusted user: 6610
7460,NULL,763,Trusted merchant: 763
7461,6872,NULL,Trusted user: 6872
7462,3310,3423,Trusted user 3310 and merchant 3423
7463,7520,NULL,Trusted user: 7520
7464,1606,738,Trusted user 1606 and merchant 738
7465,2288,NULL,Trusted user: 2288
7466,7551,NULL,Trusted user: 7551
7467,6215,NULL,Trusted user: 6215
7468,6543,NULL,Trusted user: 6543
7469,9535,NULL,Trusted user: 9535
7470,NULL,1563,Trusted merchant: 1563
7471,8726,NULL,Trusted user: 8726
7472,2843,NULL,Trusted user: 2843
7473,8387,NULL,Trusted user: 8387
7474,993,1700,Trusted user 993 and merchant 1700
7475,6295,NULL,Trusted user: 6295
7476,NULL,4534,Trusted merchant: 4534
7477,3662,4557,Trusted user 3662 and merchant 4557
7478,NULL,4940,Trusted merchant: 4940
7479,4028,NULL,Trusted user: 4028
7480,7238,NULL,Trusted user: 7238
7481,7765,NULL,Trusted user: 7765
7482,NULL,81,Trusted merchant: 81
7483,NULL,4423,Trusted merchant: 4423
7484,NULL,2222,Trusted merchant: 2222
7485,1915,4756,Trusted user 1915 and merchant 4756
7486,4958,309,Trusted user 4958 and merchant 309
7487,9589,NULL,Trusted user: 9589
7488,3413,NULL,Trusted user: 3413
7489,6731,NULL,Trusted user: 6731
7490,7693,NULL,Trusted user: 7693
7491,856,NULL,Trusted user: 856
7492,NULL,4074,Trusted merchant: 4074
7493,NULL,4879,Trusted merchant: 4879
7494,NULL,1609,Trusted merchant: 1609
7495,6113,4771,Trusted user 6113 and merchant 4771
7496,NULL,4288,Trusted merchant: 4288
7497,7777,NULL,Trusted user: 7777
7498,57,4720,Trusted user 57 and merchant 4720
7499,NULL,2654,Trusted merchant: 2654
7500,NULL,1532,Trusted merchant: 1532
7501,9935,773,Trusted user 9935 and merchant 773
7502,1111,NULL,Trusted user: 1111
7503,4773,4426,Trusted user 4773 and merchant 4426
7504,9628,NULL,Trusted user: 9628
7505,4577,NULL,Trusted user: 4577
7506,992,NULL,Trusted user: 992
7507,6513,NULL,Trusted user: 6513
7508,NULL,2051,Trusted merchant: 2051
7509,1562,NULL,Trusted user: 1562
7510,NULL,2361,Trusted merchant: 2361
7511,NULL,1280,Trusted merchant: 1280
7512,5040,1327,Trusted user 5040 and merchant 1327
7513,6382,NULL,Trusted user: 6382
7514,NULL,250,Trusted merchant: 250
7515,NULL,4092,Trusted merchant: 4092
7516,7394,2323,Trusted user 7394 and merchant 2323
7517,NULL,2688,Trusted merchant: 2688
7518,676,NULL,Trusted user: 676
7519,NULL,723,Trusted merchant: 723
7520,NULL,586,Trusted merchant: 586
7521,1449,NULL,Trusted user: 1449
7522,9238,NULL,Trusted user: 9238
7523,4630,NULL,Trusted user: 4630
7524,891,1320,Trusted user 891 and merchant 1320
7525,NULL,1161,Trusted merchant: 1161
7526,2928,NULL,Trusted user: 2928
7527,NULL,1430,Trusted merchant: 1430
7528,3618,NULL,Trusted user: 3618
7529,NULL,2293,Trusted merchant: 2293
7530,NULL,4011,Trusted merchant: 4011
7531,NULL,902,Trusted merchant: 902
7532,3032,4226,Trusted user 3032 and merchant 4226
7533,2256,NULL,Trusted user: 2256
7534,9049,NULL,Trusted user: 9049
7535,5457,360,Trusted user 5457 and merchant 360
7536,2307,2543,Trusted user 2307 and merchant 2543
7537,NULL,1635,Trusted merchant: 1635
7538,6245,4452,Trusted user 6245 and merchant 4452
7539,8363,NULL,Trusted user: 8363
7540,5466,2177,Trusted user 5466 and merchant 2177
7541,9353,3701,Trusted user 9353 and merchant 3701
7542,9954,NULL,Trusted user: 9954
7543,9569,NULL,Trusted user: 9569
7544,3843,3986,Trusted user 3843 and merchant 3986
7545,NULL,466,Trusted merchant: 466
7546,4852,NULL,Trusted user: 4852
7547,9447,NULL,Trusted user: 9447
7548,9799,NULL,Trusted user: 9799
7549,2522,NULL,Trusted user: 2522
7550,NULL,3641,Trusted merchant: 3641
7551,7029,3888,Trusted user 7029 and merchant 3888
7552,3526,NULL,Trusted user: 3526
7553,640,NULL,Trusted user: 640
7554,NULL,3326,Trusted merchant: 3326
7555,4042,NULL,Trusted user: 4042
7556,8264,NULL,Trusted user: 8264
7557,8124,NULL,Trusted user: 8124
7558,2359,1441,Trusted user 2359 and merchant 1441
7559,9855,NULL,Trusted user: 9855
7560,5739,NULL,Trusted user: 5739
7561,NULL,4700,Trusted merchant: 4700
7562,3913,NULL,Trusted user: 3913
7563,1977,NULL,Trusted user: 1977
7564,9514,1425,Trusted user 9514 and merchant 1425
7565,NULL,1059,Trusted merchant: 1059
7566,8676,NULL,Trusted user: 8676
7567,NULL,1942,Trusted merchant: 1942
7568,2343,NULL,Trusted user: 2343
7569,5305,NULL,Trusted user: 5305
7570,3831,NULL,Trusted user: 3831
7571,2807,NULL,Trusted user: 2807
7572,37,NULL,Trusted user: 37
7573,3341,NULL,Trusted user: 3341
7574,8137,538,Trusted user 8137 and merchant 538
7575,8948,NULL,Trusted user: 8948
7576,8073,NULL,Trusted user: 8073
7577,3334,4726,Trusted user 3334 and merchant 4726
7578,NULL,930,Trusted merchant: 930
7579,1543,NULL,Trusted user: 1543
7580,1864,2921,Trusted user 1864 and merchant 2921
7581,5231,4945,Trusted user 5231 and merchant 4945
7582,NULL,4764,Trusted merchant: 4764
7583,NULL,3872,Trusted merchant: 3872
7584,6648,NULL,Trusted user: 6648
7585,1974,NULL,Trusted user: 1974
7586,4698,NULL,Trusted user: 4698
7587,5260,NULL,Trusted user: 5260
7588,NULL,2897,Trusted merchant: 2897
7589,NULL,4953,Trusted merchant: 4953
7590,3748,NULL,Trusted user: 3748
7591,NULL,561,Trusted merchant: 561
7592,NULL,602,Trusted merchant: 602
7593,3023,NULL,Trusted user: 3023
7594,NULL,716,Trusted merchant: 716
7595,9453,NULL,Trusted user: 9453
7596,8483,2702,Trusted user 8483 and merchant 2702
7597,316,4787,Trusted user 316 and merchant 4787
7598,3630,NULL,Trusted user: 3630
7599,NULL,4076,Trusted merchant: 4076
7600,9914,NULL,Trusted user: 9914
7601,NULL,2659,Trusted merchant: 2659
7602,7185,NULL,Trusted user: 7185
7603,8672,NULL,Trusted user: 8672
7604,161,NULL,Trusted user: 161
7605,NULL,612,Trusted merchant: 612
7606,NULL,282,Trusted merchant: 282
7607,5338,NULL,Trusted user: 5338
7608,9150,NULL,Trusted user: 9150
7609,NULL,563,Trusted merchant: 563
7610,8502,200,Trusted user 8502 and merchant 200
7611,665,NULL,Trusted user: 665
7612,6849,1592,Trusted user 6849 and merchant 1592
7613,3020,NULL,Trusted user: 3020
7614,NULL,4050,Trusted merchant: 4050
7615,5444,NULL,Trusted user: 5444
7616,3275,NULL,Trusted user: 3275
7617,NULL,3388,Trusted merchant: 3388
7618,NULL,3394,Trusted merchant: 3394
7619,6002,NULL,Trusted user: 6002
7620,7486,496,Trusted user 7486 and merchant 496
7621,NULL,4524,Trusted merchant: 4524
7622,NULL,4365,Trusted merchant: 4365
7623,8020,NULL,Trusted user: 8020
7624,NULL,4282,Trusted merchant: 4282
7625,1501,NULL,Trusted user: 1501
7626,NULL,2257,Trusted merchant: 2257
7627,NULL,3754,Trusted merchant: 3754
7628,9381,203,Trusted user 9381 and merchant 203
7629,NULL,2859,Trusted merchant: 2859
7630,NULL,54,Trusted merchant: 54
7631,843,3563,Trusted user 843 and merchant 3563
7632,1271,NULL,Trusted user: 1271
7633,3728,NULL,Trusted user: 3728
7634,5835,NULL,Trusted user: 5835
7635,108,NULL,Trusted user: 108
7636,7869,NULL,Trusted user: 7869
7637,7348,NULL,Trusted user: 7348
7638,NULL,2761,Trusted merchant: 2761
7639,8809,NULL,Trusted user: 8809
7640,NULL,3977,Trusted merchant: 3977
7641,8756,NULL,Trusted user: 8756
7642,1937,NULL,Trusted user: 1937
7643,1914,NULL,Trusted user: 1914
7644,9295,NULL,Trusted user: 9295
7645,NULL,2679,Trusted merchant: 2679
7646,2825,NULL,Trusted user: 2825
7647,8410,NULL,Trusted user: 8410
7648,9844,NULL,Trusted user: 9844
7649,5875,238,Trusted user 5875 and merchant 238
7650,6613,899,Trusted user 6613 and merchant 899
7651,140,NULL,Trusted user: 140
7652,1455,NULL,Trusted user: 1455
7653,NULL,4656,Trusted merchant: 4656
7654,8950,NULL,Trusted user: 8950
7655,9016,NULL,Trusted user: 9016
7656,NULL,4105,Trusted merchant: 4105
7657,7145,NULL,Trusted user: 7145
7658,NULL,1058,Trusted merchant: 1058
7659,7776,NULL,Trusted user: 7776
7660,NULL,4778,Trusted merchant: 4778
7661,4592,4899,Trusted user 4592 and merchant 4899
7662,NULL,3871,Trusted merchant: 3871
7663,3038,NULL,Trusted user: 3038
7664,9997,NULL,Trusted user: 9997
7665,9624,NULL,Trusted user: 9624
7666,6073,NULL,Trusted user: 6073
7667,5580,NULL,Trusted user: 5580
7668,3798,2227,Trusted user 3798 and merchant 2227
7669,3064,NULL,Trusted user: 3064
7670,NULL,1840,Trusted merchant: 1840
7671,NULL,2551,Trusted merchant: 2551
7672,5053,NULL,Trusted user: 5053
7673,9177,NULL,Trusted user: 9177
7674,868,3352,Trusted user 868 and merchant 3352
7675,1077,NULL,Trusted user: 1077
7676,517,3604,Trusted user 517 and merchant 3604
7677,809,NULL,Trusted user: 809
7678,3242,31,Trusted user 3242 and merchant 31
7679,NULL,887,Trusted merchant: 887
7680,1441,NULL,Trusted user: 1441
7681,1165,NULL,Trusted user: 1165
7682,6332,NULL,Trusted user: 6332
7683,NULL,527,Trusted merchant: 527
7684,9469,NULL,Trusted user: 9469
7685,4602,NULL,Trusted user: 4602
7686,7167,4372,Trusted user 7167 and merchant 4372
7687,4165,NULL,Trusted user: 4165
7688,4893,NULL,Trusted user: 4893
7689,NULL,652,Trusted merchant: 652
7690,NULL,180,Trusted merchant: 180
7691,3918,404,Trusted user 3918 and merchant 404
7692,9150,NULL,Trusted user: 9150
7693,1655,NULL,Trusted user: 1655
7694,1199,1769,Trusted user 1199 and merchant 1769
7695,2255,NULL,Trusted user: 2255
7696,2785,2668,Trusted user 2785 and merchant 2668
7697,3725,NULL,Trusted user: 3725
7698,5794,NULL,Trusted user: 5794
7699,4948,NULL,Trusted user: 4948
7700,NULL,1749,Trusted merchant: 1749
7701,2309,NULL,Trusted user: 2309
7702,NULL,3102,Trusted merchant: 3102
7703,6401,NULL,Trusted user: 6401
7704,2077,386,Trusted user 2077 and merchant 386
7705,3957,NULL,Trusted user: 3957
7706,6546,NULL,Trusted user: 6546
7707,NULL,2674,Trusted merchant: 2674
7708,NULL,848,Trusted merchant: 848
7709,NULL,973,Trusted merchant: 973
7710,NULL,2342,Trusted merchant: 2342
7711,6232,1673,Trusted user 6232 and merchant 1673
7712,5611,NULL,Trusted user: 5611
7713,1115,4644,Trusted user 1115 and merchant 4644
7714,NULL,303,Trusted merchant: 303
7715,1841,NULL,Trusted user: 1841
7716,1419,NULL,Trusted user: 1419
7717,5072,NULL,Trusted user: 5072
7718,704,4817,Trusted user 704 and merchant 4817
7719,6331,NULL,Trusted user: 6331
7720,3651,NULL,Trusted user: 3651
7721,57,NULL,Trusted user: 57
7722,5708,NULL,Trusted user: 5708
7723,4946,NULL,Trusted user: 4946
7724,1904,NULL,Trusted user: 1904
7725,NULL,1084,Trusted merchant: 1084
7726,3147,861,Trusted user 3147 and merchant 861
7727,NULL,3167,Trusted merchant: 3167
7728,NULL,4477,Trusted merchant: 4477
7729,9337,NULL,Trusted user: 9337
7730,4377,NULL,Trusted user: 4377
7731,4018,NULL,Trusted user: 4018
7732,NULL,4527,Trusted merchant: 4527
7733,8336,4026,Trusted user 8336 and merchant 4026
7734,4122,NULL,Trusted user: 4122
7735,4749,NULL,Trusted user: 4749
7736,7628,NULL,Trusted user: 7628
7737,NULL,2087,Trusted merchant: 2087
7738,7269,NULL,Trusted user: 7269
7739,NULL,961,Trusted merchant: 961
7740,7185,3445,Trusted user 7185 and merchant 3445
7741,659,NULL,Trusted user: 659
7742,2909,1468,Trusted user 2909 and merchant 1468
7743,NULL,1018,Trusted merchant: 1018
7744,4161,NULL,Trusted user: 4161
7745,4213,NULL,Trusted user: 4213
7746,2799,NULL,Trusted user: 2799
7747,7489,1470,Trusted user 7489 and merchant 1470
7748,NULL,3112,Trusted merchant: 3112
7749,NULL,2115,Trusted merchant: 2115
7750,NULL,2497,Trusted merchant: 2497
7751,2308,2916,Trusted user 2308 and merchant 2916
7752,6589,NULL,Trusted user: 6589
7753,4629,NULL,Trusted user: 4629
7754,5380,3545,Trusted user 5380 and merchant 3545
7755,NULL,3685,Trusted merchant: 3685
7756,NULL,4035,Trusted merchant: 4035
7757,1781,NULL,Trusted user: 1781
7758,NULL,3463,Trusted merchant: 3463
7759,4928,NULL,Trusted user: 4928
7760,NULL,3128,Trusted merchant: 3128
7761,8749,4543,Trusted user 8749 and merchant 4543
7762,NULL,798,Trusted merchant: 798
7763,9150,NULL,Trusted user: 9150
7764,3491,NULL,Trusted user: 3491
7765,4181,NULL,Trusted user: 4181
7766,NULL,1021,Trusted merchant: 1021
7767,NULL,2944,Trusted merchant: 2944
7768,NULL,3820,Trusted merchant: 3820
7769,NULL,2430,Trusted merchant: 2430
7770,NULL,460,Trusted merchant: 460
7771,7618,NULL,Trusted user: 7618
7772,7535,4402,Trusted user 7535 and merchant 4402
7773,6829,NULL,Trusted user: 6829
7774,1555,4457,Trusted user 1555 and merchant 4457
7775,1686,NULL,Trusted user: 1686
7776,NULL,61,Trusted merchant: 61
7777,NULL,3582,Trusted merchant: 3582
7778,4489,NULL,Trusted user: 4489
7779,8918,NULL,Trusted user: 8918
7780,NULL,2082,Trusted merchant: 2082
7781,3636,NULL,Trusted user: 3636
7782,3664,NULL,Trusted user: 3664
7783,1180,3710,Trusted user 1180 and merchant 3710
7784,NULL,3562,Trusted merchant: 3562
7785,NULL,4433,Trusted merchant: 4433
7786,7097,NULL,Trusted user: 7097
7787,8302,NULL,Trusted user: 8302
7788,9838,754,Trusted user 9838 and merchant 754
7789,1695,NULL,Trusted user: 1695
7790,8363,3198,Trusted user 8363 and merchant 3198
7791,NULL,4319,Trusted merchant: 4319
7792,3944,NULL,Trusted user: 3944
7793,462,NULL,Trusted user: 462
7794,6977,NULL,Trusted user: 6977
7795,NULL,2740,Trusted merchant: 2740
7796,NULL,791,Trusted merchant: 791
7797,2891,1077,Trusted user 2891 and merchant 1077
7798,NULL,605,Trusted merchant: 605
7799,984,2567,Trusted user 984 and merchant 2567
7800,4007,NULL,Trusted user: 4007
7801,2123,NULL,Trusted user: 2123
7802,8034,NULL,Trusted user: 8034
7803,NULL,1846,Trusted merchant: 1846
7804,8469,NULL,Trusted user: 8469
7805,8420,NULL,Trusted user: 8420
7806,3276,NULL,Trusted user: 3276
7807,7672,4192,Trusted user 7672 and merchant 4192
7808,NULL,2500,Trusted merchant: 2500
7809,NULL,3508,Trusted merchant: 3508
7810,NULL,4676,Trusted merchant: 4676
7811,9434,NULL,Trusted user: 9434
7812,4817,NULL,Trusted user: 4817
7813,8161,NULL,Trusted user: 8161
7814,NULL,251,Trusted merchant: 251
7815,NULL,1059,Trusted merchant: 1059
7816,6693,NULL,Trusted user: 6693
7817,5792,NULL,Trusted user: 5792
7818,7698,NULL,Trusted user: 7698
7819,5788,NULL,Trusted user: 5788
7820,7744,NULL,Trusted user: 7744
7821,2201,NULL,Trusted user: 2201
7822,NULL,1699,Trusted merchant: 1699
7823,NULL,4615,Trusted merchant: 4615
7824,NULL,1617,Trusted merchant: 1617
7825,616,NULL,Trusted user: 616
7826,NULL,4566,Trusted merchant: 4566
7827,7772,NULL,Trusted user: 7772
7828,7783,NULL,Trusted user: 7783
7829,7278,NULL,Trusted user: 7278
7830,5100,NULL,Trusted user: 5100
7831,4725,NULL,Trusted user: 4725
7832,129,815,Trusted user 129 and merchant 815
7833,6040,NULL,Trusted user: 6040
7834,9191,NULL,Trusted user: 9191
7835,5328,3880,Trusted user 5328 and merchant 3880
7836,8025,4735,Trusted user 8025 and merchant 4735
7837,NULL,2332,Trusted merchant: 2332
7838,5995,NULL,Trusted user: 5995
7839,1714,NULL,Trusted user: 1714
7840,7050,3037,Trusted user 7050 and merchant 3037
7841,NULL,4889,Trusted merchant: 4889
7842,8814,NULL,Trusted user: 8814
7843,5555,NULL,Trusted user: 5555
7844,4501,4784,Trusted user 4501 and merchant 4784
7845,4997,NULL,Trusted user: 4997
7846,9086,NULL,Trusted user: 9086
7847,6203,4687,Trusted user 6203 and merchant 4687
7848,NULL,2743,Trusted merchant: 2743
7849,1046,NULL,Trusted user: 1046
7850,NULL,761,Trusted merchant: 761
7851,7969,NULL,Trusted user: 7969
7852,NULL,2246,Trusted merchant: 2246
7853,2688,NULL,Trusted user: 2688
7854,1290,NULL,Trusted user: 1290
7855,5412,4379,Trusted user 5412 and merchant 4379
7856,1459,NULL,Trusted user: 1459
7857,NULL,957,Trusted merchant: 957
7858,NULL,2726,Trusted merchant: 2726
7859,NULL,1295,Trusted merchant: 1295
7860,NULL,4300,Trusted merchant: 4300
7861,1052,NULL,Trusted user: 1052
7862,NULL,4955,Trusted merchant: 4955
7863,NULL,48,Trusted merchant: 48
7864,7164,NULL,Trusted user: 7164
7865,7924,3765,Trusted user 7924 and merchant 3765
7866,2370,NULL,Trusted user: 2370
7867,NULL,2501,Trusted merchant: 2501
7868,9944,NULL,Trusted user: 9944
7869,4333,NULL,Trusted user: 4333
7870,3047,NULL,Trusted user: 3047
7871,6849,820,Trusted user 6849 and merchant 820
7872,8352,1944,Trusted user 8352 and merchant 1944
7873,9876,NULL,Trusted user: 9876
7874,9000,NULL,Trusted user: 9000
7875,4199,NULL,Trusted user: 4199
7876,1394,NULL,Trusted user: 1394
7877,2481,3946,Trusted user 2481 and merchant 3946
7878,NULL,3778,Trusted merchant: 3778
7879,1584,333,Trusted user 1584 and merchant 333
7880,NULL,2776,Trusted merchant: 2776
7881,1755,NULL,Trusted user: 1755
7882,4230,NULL,Trusted user: 4230
7883,719,NULL,Trusted user: 719
7884,8237,4935,Trusted user 8237 and merchant 4935
7885,8876,NULL,Trusted user: 8876
7886,56,4116,Trusted user 56 and merchant 4116
7887,4710,NULL,Trusted user: 4710
7888,7204,NULL,Trusted user: 7204
7889,6773,NULL,Trusted user: 6773
7890,5039,2730,Trusted user 5039 and merchant 2730
7891,NULL,830,Trusted merchant: 830
7892,4057,100,Trusted user 4057 and merchant 100
7893,NULL,4184,Trusted merchant: 4184
7894,2338,NULL,Trusted user: 2338
7895,5746,NULL,Trusted user: 5746
7896,NULL,2632,Trusted merchant: 2632
7897,NULL,1664,Trusted merchant: 1664
7898,NULL,4706,Trusted merchant: 4706
7899,9748,NULL,Trusted user: 9748
7900,768,4353,Trusted user 768 and merchant 4353
7901,5616,3841,Trusted user 5616 and merchant 3841
7902,6165,4168,Trusted user 6165 and merchant 4168
7903,8588,NULL,Trusted user: 8588
7904,NULL,358,Trusted merchant: 358
7905,NULL,2445,Trusted merchant: 2445
7906,6121,3847,Trusted user 6121 and merchant 3847
7907,NULL,3883,Trusted merchant: 3883
7908,2028,NULL,Trusted user: 2028
7909,4757,NULL,Trusted user: 4757
7910,NULL,68,Trusted merchant: 68
7911,8025,NULL,Trusted user: 8025
7912,4385,NULL,Trusted user: 4385
7913,105,2683,Trusted user 105 and merchant 2683
7914,NULL,244,Trusted merchant: 244
7915,9975,474,Trusted user 9975 and merchant 474
7916,2747,NULL,Trusted user: 2747
7917,5463,NULL,Trusted user: 5463
7918,125,NULL,Trusted user: 125
7919,NULL,2892,Trusted merchant: 2892
7920,2155,NULL,Trusted user: 2155
7921,1649,NULL,Trusted user: 1649
7922,2087,NULL,Trusted user: 2087
7923,NULL,3413,Trusted merchant: 3413
7924,NULL,4652,Trusted merchant: 4652
7925,3529,NULL,Trusted user: 3529
7926,2196,NULL,Trusted user: 2196
7927,3032,NULL,Trusted user: 3032
7928,NULL,2839,Trusted merchant: 2839
7929,NULL,3773,Trusted merchant: 3773
7930,9977,2738,Trusted user 9977 and merchant 2738
7931,3659,NULL,Trusted user: 3659
7932,5953,2415,Trusted user 5953 and merchant 2415
7933,8604,1852,Trusted user 8604 and merchant 1852
7934,NULL,3967,Trusted merchant: 3967
7935,6795,NULL,Trusted user: 6795
7936,4773,NULL,Trusted user: 4773
7937,1317,NULL,Trusted user: 1317
7938,8100,NULL,Trusted user: 8100
7939,6558,4685,Trusted user 6558 and merchant 4685
7940,NULL,3642,Trusted merchant: 3642
7941,NULL,3599,Trusted merchant: 3599
7942,3141,2373,Trusted user 3141 and merchant 2373
7943,311,NULL,Trusted user: 311
7944,NULL,4781,Trusted merchant: 4781
7945,1012,2718,Trusted user 1012 and merchant 2718
7946,4801,NULL,Trusted user: 4801
7947,9301,NULL,Trusted user: 9301
7948,663,NULL,Trusted user: 663
7949,3869,NULL,Trusted user: 3869
7950,NULL,2240,Trusted merchant: 2240
7951,851,NULL,Trusted user: 851
7952,4575,585,Trusted user 4575 and merchant 585
7953,NULL,212,Trusted merchant: 212
7954,NULL,4564,Trusted merchant: 4564
7955,NULL,1973,Trusted merchant: 1973
7956,NULL,3997,Trusted merchant: 3997
7957,NULL,1789,Trusted merchant: 1789
7958,579,NULL,Trusted user: 579
7959,NULL,2493,Trusted merchant: 2493
7960,8933,4917,Trusted user 8933 and merchant 4917
7961,NULL,4992,Trusted merchant: 4992
7962,9825,3759,Trusted user 9825 and merchant 3759
7963,NULL,429,Trusted merchant: 429
7964,NULL,4975,Trusted merchant: 4975
7965,NULL,3090,Trusted merchant: 3090
7966,446,3713,Trusted user 446 and merchant 3713
7967,NULL,29,Trusted merchant: 29
7968,NULL,2367,Trusted merchant: 2367
7969,9822,2668,Trusted user 9822 and merchant 2668
7970,5308,NULL,Trusted user: 5308
7971,2831,NULL,Trusted user: 2831
7972,7718,1253,Trusted user 7718 and merchant 1253
7973,3187,NULL,Trusted user: 3187
7974,8409,NULL,Trusted user: 8409
7975,4904,NULL,Trusted user: 4904
7976,NULL,2611,Trusted merchant: 2611
7977,NULL,3086,Trusted merchant: 3086
7978,NULL,4374,Trusted merchant: 4374
7979,145,NULL,Trusted user: 145
7980,8683,4018,Trusted user 8683 and merchant 4018
7981,8551,NULL,Trusted user: 8551
7982,NULL,660,Trusted merchant: 660
7983,574,NULL,Trusted user: 574
