device_id,user_id,device_fingerprint,os,browser,first_seen,last_seen,trusted
4241,7821,DEV-412124510-4241,Linux,Opera,2025-08-04 18:52:05.017,2025-08-07 18:52:05.017,1
4242,2621,DEV-1712292967-4242,Windows 10,Firefox,2024-08-29 18:52:05.023,2024-09-10 18:52:05.023,1
4243,3558,DEV-804151408-4243,macOS,Opera,2025-02-08 18:52:05.027,2025-02-17 18:52:05.027,1
4244,5006,DEV-349089802-4244,Android,Opera,2025-07-12 18:52:05.030,2025-07-23 18:52:05.030,1
4245,1060,DEV-1124082811-4245,macOS,Chrome,2025-03-15 18:52:05.040,2025-03-15 18:52:05.040,1
4246,6452,DEV-664100169-4246,Windows 11,Chrome,2025-04-09 18:52:05.043,2025-04-19 18:52:05.043,1
4247,7232,DEV-1408174509-4247,Windows 10,Safari,2025-12-25 18:52:05.047,2026-01-05 18:52:05.047,0
4248,4891,DEV-2032845592-4248,Windows 11,Edge,2025-07-06 18:52:05.050,2025-07-06 18:52:05.050,1
4249,7358,DEV-1079074025-4249,iOS,Safari,2025-06-06 18:52:05.057,2025-06-18 18:52:05.057,1
4250,6763,DEV-1924881472-4250,Windows 10,Safari,2025-03-13 18:52:05.060,2025-03-23 18:52:05.060,1
4251,1322,DEV-1465907502-4251,Android,Edge,2025-09-29 18:52:05.067,2025-10-22 18:52:05.067,1
4252,548,DEV-641742903-4252,iOS,Firefox,2025-12-04 18:52:05.070,2025-12-09 18:52:05.070,1
4253,9199,DEV-1408227321-4253,macOS,Edge,2026-02-03 18:52:05.077,2026-02-24 18:52:05.077,1
4254,5048,DEV-533216628-4254,macOS,Chrome,2024-07-17 18:52:05.083,2024-07-23 18:52:05.083,0
4255,6309,DEV-1905171520-4255,iOS,Opera,2025-10-05 18:52:05.090,2025-10-09 18:52:05.090,1
4256,6434,DEV-1754118382-4256,iOS,Opera,2024-10-28 18:52:05.093,2024-11-07 18:52:05.093,0
4257,5957,DEV-1268799879-4257,Windows 11,Opera,2024-03-12 18:52:05.100,2024-03-19 18:52:05.100,1
4258,8111,DEV-1442363198-4258,Windows 11,Opera,2025-03-02 18:52:05.107,2025-03-15 18:52:05.107,1
4259,4865,DEV-422395846-4259,iOS,Chrome,2025-03-07 18:52:05.110,2025-03-16 18:52:05.110,0
4260,6535,DEV-1250657667-4260,Windows 10,Edge,2024-04-13 18:52:05.113,2024-04-18 18:52:05.113,0
4261,1471,DEV-2093173707-4261,Android,Chrome,2024-06-04 18:52:05.120,2024-06-28 18:52:05.120,1
4262,3342,DEV-588421138-4262,Linux,Edge,2024-07-15 18:52:05.123,2024-07-27 18:52:05.123,1
4263,9059,DEV-1204365281-4263,macOS,Chrome,2025-01-07 18:52:05.127,2025-01-17 18:52:05.127,1
4264,5813,DEV-1639993307-4264,iOS,Opera,2025-10-27 18:52:05.130,2025-11-22 18:52:05.130,1
4265,8676,DEV-2086869696-4265,iOS,Safari,2025-05-09 18:52:05.137,2025-05-09 18:52:05.137,1
4266,581,DEV-745418244-4266,Android,Firefox,2024-04-21 18:52:05.143,2024-05-13 18:52:05.143,0
4267,5310,DEV-1967467650-4267,Linux,Firefox,2024-05-07 18:52:05.150,2024-05-29 18:52:05.150,1
4268,7211,DEV-1067430708-4268,macOS,Edge,2025-08-03 18:52:05.153,2025-08-17 18:52:05.153,1
4269,7198,DEV-217270804-4269,Linux,Opera,2025-11-09 18:52:05.160,2025-11-10 18:52:05.160,1
4270,798,DEV-1465436703-4270,Android,Edge,2024-02-23 18:52:05.163,2024-03-18 18:52:05.163,1
4271,6759,DEV-1824693309-4271,Linux,Chrome,2024-05-21 18:52:05.170,2024-06-09 18:52:05.170,0
4272,9774,DEV-119591028-4272,Android,Chrome,2026-01-07 18:52:05.173,2026-01-23 18:52:05.173,1
4273,7106,DEV-641953324-4273,Windows 11,Opera,2025-06-18 18:52:05.177,2025-07-11 18:52:05.177,1
4274,1793,DEV-425145299-4274,Windows 10,Firefox,2025-06-19 18:52:05.180,2025-06-28 18:52:05.180,1
4275,9693,DEV-1027617559-4275,Windows 10,Opera,2025-08-13 18:52:05.187,2025-08-14 18:52:05.187,1
4276,2022,DEV-909621290-4276,Android,Safari,2025-05-31 18:52:05.193,2025-06-29 18:52:05.193,1
4277,5854,DEV-1645870885-4277,iOS,Opera,2024-04-10 18:52:05.197,2024-05-06 18:52:05.197,1
4278,642,DEV-52516745-4278,Windows 11,Firefox,2024-10-02 18:52:05.200,2024-10-28 18:52:05.200,1
4279,145,DEV-1307999394-4279,Windows 10,Safari,2024-06-19 18:52:05.207,2024-07-06 18:52:05.207,1
4280,8989,DEV-1132530102-4280,iOS,Opera,2024-02-24 18:52:05.210,2024-02-29 18:52:05.210,1
4281,7766,DEV-497709368-4281,Windows 10,Safari,2025-11-13 18:52:05.217,2025-12-03 18:52:05.217,1
4282,7014,DEV-439259450-4282,Android,Safari,2025-10-09 18:52:05.220,2025-10-09 18:52:05.220,0
4283,7675,DEV-1813739273-4283,Android,Firefox,2025-07-19 18:52:05.223,2025-08-02 18:52:05.223,1
4284,4310,DEV-357608578-4284,iOS,Firefox,2024-11-14 18:52:05.230,2024-11-22 18:52:05.230,1
4285,5565,DEV-1472698661-4285,Windows 11,Chrome,2025-11-20 18:52:05.233,2025-11-25 18:52:05.233,0
4286,1848,DEV-354276146-4286,iOS,Edge,2024-07-02 18:52:05.237,2024-07-18 18:52:05.237,1
4287,8813,DEV-444917350-4287,iOS,Opera,2024-11-19 18:52:05.243,2024-11-30 18:52:05.243,1
4288,263,DEV-794391026-4288,Android,Opera,2024-02-10 18:52:05.250,2024-02-14 18:52:05.250,0
4289,3906,DEV-1938118070-4289,Linux,Firefox,2024-03-27 18:52:05.253,2024-04-12 18:52:05.253,1
4290,5487,DEV-252458006-4290,Windows 10,Chrome,2025-08-27 18:52:05.260,2025-09-16 18:52:05.260,0
4291,5560,DEV-1810503339-4291,macOS,Edge,2025-04-02 18:52:05.263,2025-04-09 18:52:05.263,0
4292,4383,DEV-1244896311-4292,Windows 11,Safari,2025-12-14 18:52:05.267,2025-12-31 18:52:05.267,1
4293,302,DEV-1634269978-4293,Windows 11,Safari,2025-08-08 18:52:05.273,2025-08-17 18:52:05.273,1
4294,2258,DEV-490804247-4294,Linux,Safari,2024-06-15 18:52:05.277,2024-07-12 18:52:05.277,1
4295,3342,DEV-1465438627-4295,Linux,Chrome,2025-09-08 18:52:05.280,2025-10-07 18:52:05.280,1
4296,8374,DEV-1539767773-4296,iOS,Firefox,2025-07-27 18:52:05.287,2025-08-13 18:52:05.287,1
4297,2692,DEV-454390242-4297,Linux,Chrome,2025-05-31 18:52:05.290,2025-06-25 18:52:05.290,1
4298,1171,DEV-894300833-4298,Linux,Edge,2024-09-09 18:52:05.297,2024-09-19 18:52:05.297,0
4299,3871,DEV-865656373-4299,macOS,Chrome,2024-02-16 18:52:05.300,2024-03-14 18:52:05.300,0
4300,6824,DEV-240970528-4300,Windows 10,Chrome,2025-03-25 18:52:05.310,2025-03-30 18:52:05.310,1
4301,9554,DEV-86121717-4301,Windows 11,Safari,2024-05-20 18:52:05.313,2024-05-29 18:52:05.313,0
4302,7312,DEV-277484941-4302,Linux,Opera,2025-05-01 18:52:05.320,2025-05-05 18:52:05.320,1
4303,947,DEV-543076101-4303,Windows 11,Firefox,2024-10-07 18:52:05.323,2024-10-16 18:52:05.323,1
4304,1480,DEV-152442683-4304,macOS,Opera,2025-03-03 18:52:05.330,2025-03-11 18:52:05.330,1
4305,7245,DEV-18148112-4305,Windows 11,Edge,2025-06-17 18:52:05.333,2025-06-23 18:52:05.333,1
4306,4465,DEV-1479543900-4306,macOS,Opera,2024-07-27 18:52:05.337,2024-08-22 18:52:05.337,0
4307,4881,DEV-146165792-4307,Android,Chrome,2025-05-13 18:52:05.343,2025-05-18 18:52:05.343,1
4308,8878,DEV-2088765845-4308,macOS,Edge,2024-05-20 18:52:05.347,2024-06-06 18:52:05.347,0
4309,7720,DEV-744919226-4309,iOS,Firefox,2024-07-12 18:52:05.350,2024-08-01 18:52:05.350,1
4310,3156,DEV-421056937-4310,macOS,Opera,2024-06-12 18:52:05.357,2024-06-27 18:52:05.357,1
4311,2055,DEV-1475570516-4311,macOS,Opera,2025-11-05 18:52:05.360,2025-11-05 18:52:05.360,0
4312,7646,DEV-1636812865-4312,iOS,Safari,2025-02-04 18:52:05.363,2025-02-25 18:52:05.363,1
4313,8563,DEV-1790538659-4313,Windows 11,Firefox,2025-07-24 18:52:05.367,2025-07-30 18:52:05.367,0
4314,5921,DEV-775510388-4314,macOS,Chrome,2024-09-24 18:52:05.373,2024-10-14 18:52:05.373,1
4315,4996,DEV-916929101-4315,Android,Safari,2024-11-23 18:52:05.377,2024-11-24 18:52:05.377,1
4316,7592,DEV-1480421267-4316,Linux,Firefox,2024-11-24 18:52:05.380,2024-12-23 18:52:05.380,1
4317,6490,DEV-736362783-4317,iOS,Safari,2025-07-18 18:52:05.387,2025-07-18 18:52:05.387,1
4318,770,DEV-1421165308-4318,Android,Edge,2025-10-28 18:52:05.390,2025-11-09 18:52:05.390,0
4319,5652,DEV-1297387659-4319,Linux,Edge,2025-11-25 18:52:05.393,2025-11-27 18:52:05.393,1
4320,3573,DEV-1816917666-4320,macOS,Edge,2024-10-22 18:52:05.397,2024-11-04 18:52:05.397,1
4321,5820,DEV-287935605-4321,Windows 10,Opera,2025-05-01 18:52:05.403,2025-05-09 18:52:05.403,1
4322,1289,DEV-1893050363-4322,Windows 11,Opera,2025-04-11 18:52:05.407,2025-05-09 18:52:05.407,1
4323,7622,DEV-2053508652-4323,Linux,Opera,2024-02-22 18:52:05.413,2024-03-05 18:52:05.413,0
4324,9879,DEV-1399460495-4324,Linux,Chrome,2024-08-14 18:52:05.417,2024-08-25 18:52:05.417,0
4325,4729,DEV-1665593539-4325,Windows 10,Firefox,2025-05-24 18:52:05.420,2025-05-30 18:52:05.420,1
4326,4792,DEV-177291627-4326,iOS,Chrome,2024-04-25 18:52:05.427,2024-04-27 18:52:05.427,1
4327,1275,DEV-1671921021-4327,iOS,Safari,2024-03-07 18:52:05.430,2024-03-14 18:52:05.430,1
4328,2085,DEV-1164779076-4328,Windows 11,Safari,2025-06-02 18:52:05.437,2025-06-05 18:52:05.437,0
4329,133,DEV-1900419813-4329,macOS,Opera,2025-07-17 18:52:05.440,2025-07-22 18:52:05.440,1
4330,8987,DEV-845985322-4330,Android,Firefox,2024-03-11 18:52:05.443,2024-03-13 18:52:05.443,1
4331,7635,DEV-728034558-4331,Windows 10,Edge,2024-04-19 18:52:05.450,2024-05-06 18:52:05.450,0
4332,4827,DEV-366161807-4332,Windows 11,Opera,2025-09-05 18:52:05.457,2025-09-29 18:52:05.457,1
4333,5359,DEV-1910503388-4333,iOS,Firefox,2024-05-16 18:52:05.460,2024-05-19 18:52:05.460,0
4334,3727,DEV-1993165017-4334,iOS,Firefox,2024-08-06 18:52:05.467,2024-09-02 18:52:05.467,0
4335,4615,DEV-1504345789-4335,iOS,Chrome,2025-09-16 18:52:05.473,2025-09-22 18:52:05.473,0
4336,5200,DEV-527849031-4336,Linux,Firefox,2024-10-20 18:52:05.477,2024-10-25 18:52:05.477,1
4337,8920,DEV-342127489-4337,macOS,Firefox,2025-01-04 18:52:05.480,2025-02-02 18:52:05.480,0
4338,8549,DEV-897355736-4338,Android,Edge,2025-01-21 18:52:05.487,2025-01-28 18:52:05.487,0
4339,1724,DEV-1168827534-4339,macOS,Chrome,2025-10-25 18:52:05.493,2025-11-21 18:52:05.493,1
4340,2247,DEV-1112833435-4340,Android,Safari,2024-05-10 18:52:05.497,2024-06-08 18:52:05.497,1
4341,8028,DEV-49901981-4341,macOS,Edge,2025-04-12 18:52:05.500,2025-05-01 18:52:05.500,1
4342,7912,DEV-1977534468-4342,iOS,Opera,2025-12-26 18:52:05.507,2026-01-16 18:52:05.507,0
4343,1280,DEV-595012446-4343,iOS,Opera,2024-12-15 18:52:05.513,2025-01-06 18:52:05.513,1
4344,7061,DEV-2001087903-4344,iOS,Firefox,2025-06-05 18:52:05.517,2025-06-27 18:52:05.517,0
4345,2918,DEV-1517742593-4345,macOS,Chrome,2025-03-29 18:52:05.523,2025-04-23 18:52:05.523,0
4346,4800,DEV-50301210-4346,Windows 11,Safari,2025-10-06 18:52:05.530,2025-10-06 18:52:05.530,0
4347,2272,DEV-953859687-4347,Windows 10,Opera,2025-05-20 18:52:05.537,2025-06-14 18:52:05.537,0
4348,3275,DEV-1565798398-4348,iOS,Chrome,2025-06-05 18:52:05.543,2025-06-25 18:52:05.543,0
4349,8460,DEV-1279376717-4349,Android,Opera,2024-08-08 18:52:05.547,2024-08-12 18:52:05.547,0
4350,9593,DEV-1508071700-4350,iOS,Opera,2025-08-17 18:52:05.550,2025-08-19 18:52:05.550,1
4351,9783,DEV-1129032988-4351,Android,Firefox,2024-06-10 18:52:05.557,2024-06-14 18:52:05.557,1
4352,5391,DEV-933745459-4352,Windows 11,Safari,2025-09-13 18:52:05.560,2025-10-12 18:52:05.560,1
4353,6250,DEV-628675552-4353,macOS,Firefox,2025-04-30 18:52:05.563,2025-05-08 18:52:05.563,0
4354,1466,DEV-1939467541-4354,Linux,Safari,2025-08-12 18:52:05.570,2025-08-17 18:52:05.570,1
4355,2934,DEV-1260670801-4355,Android,Firefox,2025-02-18 18:52:05.573,2025-02-20 18:52:05.573,1
4356,5742,DEV-1354002217-4356,Android,Safari,2025-10-17 18:52:05.580,2025-11-01 18:52:05.580,1
4357,6097,DEV-205403089-4357,Linux,Opera,2025-11-21 18:52:05.583,2025-12-11 18:52:05.583,1
4358,519,DEV-929641969-4358,Windows 10,Firefox,2024-04-02 18:52:05.590,2024-04-11 18:52:05.590,1
4359,9905,DEV-1501102098-4359,Android,Opera,2024-12-22 18:52:05.593,2025-01-19 18:52:05.593,0
4360,5912,DEV-71435033-4360,Android,Opera,2025-02-23 18:52:05.597,2025-03-21 18:52:05.597,0
4361,5836,DEV-2143133297-4361,Linux,Safari,2025-09-02 18:52:05.600,2025-09-25 18:52:05.600,1
4362,3562,DEV-1866035405-4362,Windows 10,Chrome,2025-11-11 18:52:05.607,2025-11-27 18:52:05.607,1
4363,5229,DEV-416682433-4363,Android,Firefox,2025-01-27 18:52:05.610,2025-02-01 18:52:05.610,0
4364,1605,DEV-1945358473-4364,Windows 11,Edge,2024-02-23 18:52:05.613,2024-03-09 18:52:05.613,1
4365,3611,DEV-1948876765-4365,Android,Safari,2024-10-29 18:52:05.620,2024-11-07 18:52:05.620,1
4366,569,DEV-300054235-4366,macOS,Firefox,2025-08-22 18:52:05.623,2025-08-22 18:52:05.623,0
4367,6452,DEV-2073828964-4367,macOS,Opera,2024-07-21 18:52:05.627,2024-08-14 18:52:05.627,0
4368,3267,DEV-355565077-4368,Android,Safari,2024-11-09 18:52:05.630,2024-11-24 18:52:05.630,1
4369,5157,DEV-1664189547-4369,Android,Edge,2025-06-04 18:52:05.637,2025-06-20 18:52:05.637,0
4370,2386,DEV-1121614426-4370,Windows 10,Firefox,2025-01-26 18:52:05.640,2025-01-26 18:52:05.640,1
4371,4948,DEV-566437576-4371,iOS,Edge,2024-04-07 18:52:05.647,2024-04-07 18:52:05.647,1
4372,6005,DEV-901838313-4372,Windows 10,Safari,2024-02-23 18:52:05.650,2024-03-21 18:52:05.650,1
4373,474,DEV-347920291-4373,Android,Opera,2025-09-05 18:52:05.653,2025-09-10 18:52:05.653,0
4374,8016,DEV-274833351-4374,Windows 10,Opera,2025-02-04 18:52:05.657,2025-02-10 18:52:05.657,1
4375,8306,DEV-1259582471-4375,Windows 10,Opera,2024-06-10 18:52:05.660,2024-06-13 18:52:05.660,1
4376,8021,DEV-1475077460-4376,Linux,Firefox,2024-03-13 18:52:05.663,2024-04-04 18:52:05.663,1
4377,6271,DEV-495597734-4377,iOS,Edge,2025-08-07 18:52:05.670,2025-08-20 18:52:05.670,1
4378,711,DEV-409016433-4378,iOS,Chrome,2024-07-17 18:52:05.673,2024-07-28 18:52:05.673,1
4379,2776,DEV-2135487053-4379,Android,Chrome,2025-04-13 18:52:05.677,2025-05-10 18:52:05.677,1
4380,3230,DEV-1014906439-4380,macOS,Safari,2024-11-29 18:52:05.680,2024-12-27 18:52:05.680,1
4381,9361,DEV-1514343596-4381,Linux,Edge,2024-12-30 18:52:05.687,2025-01-10 18:52:05.687,0
4382,2195,DEV-1617632310-4382,iOS,Edge,2025-09-09 18:52:05.690,2025-09-30 18:52:05.690,0
4383,1062,DEV-1674124873-4383,Android,Chrome,2025-07-20 18:52:05.693,2025-07-30 18:52:05.693,0
4384,6353,DEV-1854262028-4384,Windows 10,Firefox,2024-09-10 18:52:05.700,2024-09-24 18:52:05.700,1
4385,6310,DEV-649117576-4385,Windows 10,Edge,2025-11-07 18:52:05.703,2025-11-25 18:52:05.703,0
4386,847,DEV-318928182-4386,iOS,Firefox,2024-06-22 18:52:05.707,2024-07-06 18:52:05.707,1
4387,2801,DEV-160440877-4387,Android,Edge,2025-02-01 18:52:05.713,2025-02-28 18:52:05.713,0
4388,5282,DEV-1702828511-4388,Windows 11,Firefox,2024-09-30 18:52:05.717,2024-10-29 18:52:05.717,1
4389,2686,DEV-1640213581-4389,macOS,Chrome,2025-09-14 18:52:05.720,2025-10-09 18:52:05.720,1
4390,8829,DEV-1976075891-4390,iOS,Opera,2025-03-22 18:52:05.723,2025-04-10 18:52:05.723,1
4391,3420,DEV-1309557313-4391,macOS,Chrome,2024-04-05 18:52:05.727,2024-04-17 18:52:05.727,0
4392,8751,DEV-401224831-4392,Linux,Edge,2024-08-13 18:52:05.730,2024-08-24 18:52:05.730,1
4393,8275,DEV-537655492-4393,Windows 11,Chrome,2024-03-23 18:52:05.737,2024-03-24 18:52:05.737,1
4394,7570,DEV-1911902220-4394,iOS,Chrome,2024-03-14 18:52:05.740,2024-03-26 18:52:05.740,1
4395,8255,DEV-2140623065-4395,macOS,Opera,2024-07-03 18:52:05.747,2024-07-15 18:52:05.747,0
4396,6610,DEV-773425887-4396,iOS,Edge,2024-12-05 18:52:05.750,2025-01-02 18:52:05.750,0
4397,827,DEV-144734847-4397,Linux,Opera,2025-04-20 18:52:05.753,2025-04-27 18:52:05.753,1
4398,1442,DEV-1353434475-4398,Linux,Edge,2025-11-06 18:52:05.757,2025-11-14 18:52:05.757,1
4399,5364,DEV-591583800-4399,iOS,Edge,2025-09-04 18:52:05.760,2025-09-22 18:52:05.760,1
4400,3546,DEV-1351003278-4400,Windows 10,Edge,2025-01-21 18:52:05.763,2025-02-06 18:52:05.763,0
4401,5574,DEV-1392102492-4401,Windows 11,Firefox,2024-10-30 18:52:05.770,2024-11-20 18:52:05.770,0
4402,5137,DEV-1011490915-4402,macOS,Firefox,2026-01-24 18:52:05.773,2026-02-21 18:52:05.773,0
4403,9784,DEV-1471335667-4403,Android,Safari,2024-12-16 18:52:05.777,2025-01-01 18:52:05.777,1
4404,1108,DEV-631270145-4404,macOS,Firefox,2024-09-13 18:52:05.780,2024-09-16 18:52:05.780,1
4405,3520,DEV-489524678-4405,iOS,Opera,2025-04-26 18:52:05.783,2025-04-28 18:52:05.783,1
4406,8937,DEV-413853722-4406,iOS,Firefox,2024-10-19 18:52:05.787,2024-11-12 18:52:05.787,0
4407,5636,DEV-1842396242-4407,Windows 10,Opera,2024-09-10 18:52:05.790,2024-09-20 18:52:05.790,1
4408,8029,DEV-195703156-4408,Windows 10,Chrome,2024-08-10 18:52:05.793,2024-08-25 18:52:05.793,1
4409,6770,DEV-181607831-4409,Linux,Safari,2024-07-12 18:52:05.800,2024-08-02 18:52:05.800,1
4410,1412,DEV-1415565975-4410,iOS,Firefox,2024-03-03 18:52:05.803,2024-03-28 18:52:05.803,1
4411,1436,DEV-1833974568-4411,Linux,Chrome,2025-11-15 18:52:05.807,2025-11-28 18:52:05.807,1
4412,4966,DEV-306029235-4412,Windows 11,Safari,2024-02-14 18:52:05.810,2024-02-20 18:52:05.810,1
4413,714,DEV-210773116-4413,Windows 11,Firefox,2025-10-17 18:52:05.813,2025-11-01 18:52:05.813,1
4414,9072,DEV-1262720208-4414,Windows 11,Firefox,2024-03-19 18:52:05.817,2024-04-13 18:52:05.817,1
4415,3461,DEV-710811479-4415,Windows 11,Safari,2024-11-28 18:52:05.823,2024-12-06 18:52:05.823,1
4416,5990,DEV-567479032-4416,Android,Firefox,2026-01-01 18:52:05.827,2026-01-26 18:52:05.827,1
4417,7452,DEV-688979076-4417,Android,Safari,2025-12-08 18:52:05.833,2025-12-28 18:52:05.833,0
4418,9328,DEV-2062716970-4418,Windows 11,Opera,2025-03-21 18:52:05.840,2025-04-09 18:52:05.840,1
4419,1469,DEV-104077579-4419,Windows 11,Edge,2024-11-30 18:52:05.843,2024-12-21 18:52:05.843,0
4420,9797,DEV-123243448-4420,iOS,Edge,2025-11-30 18:52:05.850,2025-12-01 18:52:05.850,1
4421,4632,DEV-251482346-4421,iOS,Chrome,2024-06-12 18:52:05.853,2024-06-19 18:52:05.853,1
4422,9995,DEV-273168828-4422,Linux,Edge,2025-01-14 18:52:05.857,2025-01-29 18:52:05.857,1
4423,4561,DEV-460388926-4423,Windows 10,Edge,2024-06-15 18:52:05.860,2024-07-12 18:52:05.860,1
4424,161,DEV-1979431375-4424,iOS,Chrome,2024-10-24 18:52:05.867,2024-11-09 18:52:05.867,1
4425,2993,DEV-844189992-4425,Windows 11,Chrome,2024-04-05 18:52:05.870,2024-05-04 18:52:05.870,1
4426,9922,DEV-924881309-4426,Linux,Chrome,2025-06-30 18:52:05.873,2025-07-23 18:52:05.873,1
4427,2669,DEV-2125303101-4427,Android,Firefox,2025-10-25 18:52:05.877,2025-10-27 18:52:05.877,1
4428,5859,DEV-797266637-4428,Android,Chrome,2024-12-06 18:52:05.880,2024-12-07 18:52:05.880,0
4429,4753,DEV-1182000759-4429,Windows 10,Safari,2025-04-29 18:52:05.883,2025-05-20 18:52:05.883,0
4430,2273,DEV-1691604232-4430,Linux,Edge,2025-11-13 18:52:05.887,2025-11-24 18:52:05.887,1
4431,8351,DEV-478100906-4431,macOS,Edge,2025-03-15 18:52:05.890,2025-04-03 18:52:05.890,1
4432,1475,DEV-1160138267-4432,iOS,Edge,2024-10-20 18:52:05.893,2024-11-16 18:52:05.893,0
4433,6973,DEV-1196705960-4433,Windows 11,Chrome,2025-05-20 18:52:05.900,2025-05-26 18:52:05.900,1
4434,9969,DEV-1797319176-4434,Windows 10,Safari,2025-12-16 18:52:05.903,2025-12-21 18:52:05.903,0
4435,3707,DEV-673339049-4435,macOS,Opera,2025-09-28 18:52:05.907,2025-10-05 18:52:05.907,0
4436,8734,DEV-1312334418-4436,macOS,Opera,2024-09-23 18:52:05.910,2024-10-03 18:52:05.910,0
4437,75,DEV-2090893606-4437,iOS,Firefox,2024-11-26 18:52:05.913,2024-12-23 18:52:05.913,0
4438,821,DEV-1174881057-4438,Windows 11,Edge,2025-08-13 18:52:05.920,2025-08-28 18:52:05.920,1
4439,1678,DEV-683528764-4439,macOS,Edge,2024-07-11 18:52:05.920,2024-07-29 18:52:05.920,1
4440,4802,DEV-1990415940-4440,Linux,Opera,2025-11-08 18:52:05.927,2025-11-12 18:52:05.927,0
4441,2929,DEV-1503345263-4441,Linux,Opera,2024-05-09 18:52:05.930,2024-06-06 18:52:05.930,1
4442,9406,DEV-672303188-4442,Linux,Opera,2025-11-16 18:52:05.937,2025-12-09 18:52:05.937,0
4443,2280,DEV-1932747520-4443,Windows 11,Edge,2024-06-28 18:52:05.940,2024-07-01 18:52:05.940,1
4444,6948,DEV-1060704045-4444,Windows 10,Chrome,2024-05-09 18:52:05.947,2024-05-16 18:52:05.947,0
4445,551,DEV-1505065729-4445,Linux,Chrome,2024-05-16 18:52:05.950,2024-06-08 18:52:05.950,1
4446,4647,DEV-1479258301-4446,Linux,Firefox,2024-07-08 18:52:05.953,2024-07-26 18:52:05.953,1
4447,1576,DEV-1863952710-4447,macOS,Safari,2025-01-11 18:52:05.960,2025-01-15 18:52:05.960,1
4448,2036,DEV-116582400-4448,Android,Firefox,2025-06-20 18:52:05.967,2025-06-29 18:52:05.967,1
4449,635,DEV-937755023-4449,Linux,Safari,2025-05-25 18:52:05.970,2025-05-25 18:52:05.970,1
4450,2161,DEV-146848643-4450,Linux,Firefox,2024-03-28 18:52:05.977,2024-04-05 18:52:05.977,1
4451,5263,DEV-215640792-4451,Windows 11,Edge,2024-05-18 18:52:05.980,2024-05-23 18:52:05.980,1
4452,3682,DEV-2001596975-4452,iOS,Safari,2024-06-05 18:52:05.983,2024-06-27 18:52:05.983,1
4453,1161,DEV-2017248976-4453,iOS,Firefox,2025-07-19 18:52:05.990,2025-07-27 18:52:05.990,1
4454,1496,DEV-314125600-4454,iOS,Opera,2025-09-01 18:52:05.993,2025-09-29 18:52:05.993,0
4455,6683,DEV-1147478997-4455,Windows 10,Safari,2025-01-28 18:52:06.000,2025-02-19 18:52:06.000,1
4456,6445,DEV-379041633-4456,macOS,Safari,2024-05-07 18:52:06.007,2024-05-13 18:52:06.007,1
4457,7347,DEV-1603165210-4457,Linux,Edge,2024-04-03 18:52:06.013,2024-04-14 18:52:06.013,1
4458,7203,DEV-1032152925-4458,Android,Safari,2024-12-29 18:52:06.017,2025-01-16 18:52:06.017,1
4459,5161,DEV-387123466-4459,iOS,Chrome,2024-03-01 18:52:06.023,2024-03-17 18:52:06.023,0
4460,318,DEV-1549553859-4460,Windows 11,Firefox,2025-06-03 18:52:06.027,2025-06-26 18:52:06.027,1
4461,85,DEV-961817808-4461,Windows 10,Edge,2024-03-29 18:52:06.033,2024-04-04 18:52:06.033,1
4462,385,DEV-748497442-4462,Windows 10,Edge,2025-06-18 18:52:06.040,2025-06-23 18:52:06.040,0
4463,7044,DEV-656742869-4463,iOS,Chrome,2025-08-10 18:52:06.043,2025-08-12 18:52:06.043,1
4464,8353,DEV-1303309191-4464,Linux,Edge,2024-07-27 18:52:06.047,2024-07-27 18:52:06.047,0
4465,8404,DEV-1622254195-4465,Android,Chrome,2025-08-15 18:52:06.053,2025-09-08 18:52:06.053,1
4466,56,DEV-1427825019-4466,Linux,Opera,2026-01-22 18:52:06.060,2026-02-17 18:52:06.060,1
4467,8363,DEV-1087145972-4467,Windows 10,Chrome,2024-07-18 18:52:06.067,2024-07-26 18:52:06.067,1
4468,6360,DEV-260704859-4468,Windows 10,Chrome,2024-08-14 18:52:06.070,2024-09-01 18:52:06.070,0
4469,6678,DEV-1364847771-4469,iOS,Firefox,2025-04-11 18:52:06.077,2025-04-25 18:52:06.077,0
4470,3134,DEV-1044399934-4470,Windows 10,Safari,2025-07-20 18:52:06.083,2025-07-24 18:52:06.083,0
4471,8814,DEV-427077807-4471,Windows 11,Safari,2025-09-08 18:52:06.087,2025-09-23 18:52:06.087,1
4472,895,DEV-1008247945-4472,Linux,Safari,2025-01-26 18:52:06.093,2025-02-10 18:52:06.093,1
4473,8000,DEV-740221743-4473,iOS,Safari,2024-06-24 18:52:06.097,2024-07-13 18:52:06.097,1
4474,2181,DEV-37240979-4474,Windows 11,Edge,2024-03-22 18:52:06.103,2024-04-06 18:52:06.103,1
4475,8602,DEV-1141280450-4475,Android,Chrome,2025-07-03 18:52:06.107,2025-07-14 18:52:06.107,1
4476,4625,DEV-1957331465-4476,Windows 11,Firefox,2024-07-07 18:52:06.113,2024-08-02 18:52:06.113,0
4477,5326,DEV-1078886228-4477,Windows 11,Chrome,2024-02-24 18:52:06.120,2024-03-15 18:52:06.120,0
4478,7720,DEV-789213882-4478,Windows 11,Opera,2024-05-11 18:52:06.123,2024-05-30 18:52:06.123,0
4479,5102,DEV-884933873-4479,Windows 11,Firefox,2025-07-14 18:52:06.127,2025-07-21 18:52:06.127,1
