merchant_id,merchant_name,category,country,risk_score,created_at
3986,Merchant_2088902838_3986,Restaurants,Spain,58,2025-06-18 18:57:00.587
3987,Merchant_2116273773_3987,Travel,Shqipëri,16,2023-02-10 18:57:00.587
3988,Merchant_141369849_3988,Clothing,Spain,30,2025-06-09 18:57:00.587
3989,Merchant_67930951_3989,Education,UK,47,2024-11-25 18:57:00.590
3990,Merchant_290243246_3990,Furniture,UK,85,2024-10-22 18:57:00.590
3991,Merchant_1767596247_3991,Automotive,Netherlands,13,2023-11-01 18:57:00.590
3992,Merchant_1757067653_3992,Healthcare,Germany,28,2023-07-03 18:57:00.590
3993,Merchant_1126618442_3993,Electronics,Italy,87,2026-01-18 18:57:00.590
3994,Merchant_913325677_3994,Electronics,Germany,45,2024-12-13 18:57:00.590
3995,Merchant_24841664_3995,Entertainment,Spain,7,2023-09-08 18:57:00.590
3996,Merchant_698225084_3996,Beauty,Kosove,23,2025-09-20 18:57:00.590
3997,Merchant_363010559_3997,Entertainment,Switzerland,9,2025-04-05 18:57:00.590
3998,Merchant_1527172547_3998,Automotive,UK,40,2023-03-28 18:57:00.590
3999,Merchant_1890246395_3999,Automotive,USA,65,2024-03-17 18:57:00.593
4000,Merchant_1503308747_4000,Furniture,USA,14,2025-12-15 18:57:00.593
4001,Merchant_1311594568_4001,Automotive,Netherlands,93,2024-06-19 18:57:00.593
4002,Merchant_1772268512_4002,Beauty,Spain,84,2023-09-27 18:57:00.593
4003,Merchant_662827326_4003,Travel,France,81,2023-07-03 18:57:00.593
4004,Merchant_455878764_4004,Automotive,France,66,2024-03-04 18:57:00.593
4005,Merchant_668722617_4005,Beauty,Italy,27,2024-09-11 18:57:00.593
4006,Merchant_481468232_4006,Education,Kosove,56,2024-04-15 18:57:00.593
4007,Merchant_1720166803_4007,Sports,UK,28,2024-06-14 18:57:00.597
4008,Merchant_274431204_4008,Travel,Italy,26,2023-08-07 18:57:00.597
4009,Merchant_989082436_4009,Automotive,Netherlands,88,2023-11-10 18:57:00.597
4010,Merchant_877562533_4010,Entertainment,Shqipëri,85,2025-02-04 18:57:00.597
4011,Merchant_2031285706_4011,Travel,Spain,48,2023-12-28 18:57:00.597
4012,Merchant_634598982_4012,Clothing,Kosove,42,2023-11-07 18:57:00.597
4013,Merchant_725252589_4013,Electronics,Shqipëri,96,2024-08-27 18:57:00.600
4014,Merchant_417323832_4014,Restaurants,Spain,74,2023-09-25 18:57:00.600
4015,Merchant_1587336712_4015,Restaurants,Switzerland,100,2023-05-13 18:57:00.600
4016,Merchant_205997239_4016,Groceries,Switzerland,59,2025-06-02 18:57:00.600
4017,Merchant_1429182770_4017,Electronics,Netherlands,0,2023-05-13 18:57:00.600
4018,Merchant_1215296398_4018,Groceries,USA,18,2023-10-21 18:57:00.600
4019,Merchant_1607193568_4019,Clothing,Italy,67,2023-12-11 18:57:00.600
4020,Merchant_440115197_4020,Furniture,USA,62,2025-05-10 18:57:00.603
4021,Merchant_493959723_4021,Clothing,Switzerland,54,2024-07-24 18:57:00.603
4022,Merchant_1338353538_4022,Healthcare,Italy,92,2024-04-16 18:57:00.603
4023,Merchant_537653554_4023,Entertainment,Spain,3,2023-09-20 18:57:00.603
4024,Merchant_64633919_4024,Clothing,UK,34,2024-07-22 18:57:00.607
4025,Merchant_960609346_4025,Clothing,Shqipëri,35,2024-01-18 18:57:00.610
4026,Merchant_893605285_4026,Restaurants,Switzerland,74,2023-07-19 18:57:00.610
4027,Merchant_1415300333_4027,Clothing,Germany,5,2024-08-21 18:57:00.610
4028,Merchant_2065938513_4028,Education,Spain,16,2025-11-20 18:57:00.610
4029,Merchant_1388429188_4029,Education,Italy,66,2023-07-18 18:57:00.613
4030,Merchant_317814207_4030,Sports,Spain,15,2024-12-20 18:57:00.613
4031,Merchant_33894486_4031,Education,Switzerland,24,2024-12-28 18:57:00.613
4032,Merchant_599757925_4032,Furniture,UK,22,2024-06-22 18:57:00.613
4033,Merchant_1549554216_4033,Clothing,Kosove,12,2023-08-14 18:57:00.617
4034,Merchant_1519344749_4034,Groceries,Shqipëri,27,2025-03-18 18:57:00.617
4035,Merchant_484079395_4035,Education,Germany,80,2025-02-28 18:57:00.617
4036,Merchant_647249393_4036,Electronics,Shqipëri,28,2025-08-25 18:57:00.617
4037,Merchant_1719264010_4037,Restaurants,Switzerland,89,2025-08-11 18:57:00.617
4038,Merchant_740052879_4038,Furniture,Kosove,19,2025-04-22 18:57:00.620
4039,Merchant_1624140679_4039,Beauty,USA,44,2024-02-03 18:57:00.620
4040,Merchant_958915688_4040,Sports,Shqipëri,87,2025-01-26 18:57:00.620
4041,Merchant_811680610_4041,Restaurants,Switzerland,96,2025-05-12 18:57:00.620
4042,Merchant_129292469_4042,Groceries,Spain,29,2025-02-25 18:57:00.620
4043,Merchant_259489715_4043,Groceries,Spain,47,2024-04-06 18:57:00.623
4044,Merchant_529478587_4044,Sports,Germany,33,2025-07-19 18:57:00.623
4045,Merchant_1858290060_4045,Clothing,Kosove,80,2024-02-01 18:57:00.623
4046,Merchant_1850664458_4046,Clothing,Netherlands,16,2025-09-22 18:57:00.623
4047,Merchant_464098049_4047,Restaurants,Italy,16,2024-05-11 18:57:00.623
4048,Merchant_726869338_4048,Education,France,47,2024-08-23 18:57:00.623
4049,Merchant_1657221299_4049,Entertainment,USA,3,2024-12-09 18:57:00.627
4050,Merchant_456369841_4050,Clothing,UK,89,2025-04-22 18:57:00.627
4051,Merchant_386078341_4051,Sports,Kosove,42,2025-02-11 18:57:00.627
4052,Merchant_840893852_4052,Travel,Germany,52,2025-09-18 18:57:00.627
4053,Merchant_830061188_4053,Groceries,Kosove,5,2023-07-27 18:57:00.627
4054,Merchant_1741215140_4054,Entertainment,UK,77,2025-11-23 18:57:00.627
4055,Merchant_379126260_4055,Groceries,USA,30,2024-10-10 18:57:00.630
4056,Merchant_1819387263_4056,Beauty,Switzerland,68,2026-02-04 18:57:00.630
4057,Merchant_1027771700_4057,Travel,Spain,81,2024-06-27 18:57:00.630
4058,Merchant_407356377_4058,Beauty,Spain,20,2024-08-12 18:57:00.630
4059,Merchant_549057527_4059,Furniture,USA,43,2024-02-15 18:57:00.630
4060,Merchant_287188943_4060,Electronics,USA,40,2024-01-11 18:57:00.630
4061,Merchant_384575801_4061,Entertainment,Kosove,43,2024-02-07 18:57:00.630
4062,Merchant_474983465_4062,Entertainment,Switzerland,100,2023-07-07 18:57:00.630
4063,Merchant_209734646_4063,Entertainment,France,14,2023-12-17 18:57:00.633
4064,Merchant_1181738142_4064,Healthcare,Kosove,22,2024-01-22 18:57:00.633
4065,Merchant_1425688477_4065,Sports,Spain,40,2025-07-07 18:57:00.633
4066,Merchant_234141650_4066,Entertainment,Spain,30,2024-11-01 18:57:00.633
4067,Merchant_701882491_4067,Travel,USA,81,2024-12-31 18:57:00.633
4068,Merchant_1811272842_4068,Sports,Italy,63,2025-10-09 18:57:00.633
4069,Merchant_51962376_4069,Groceries,Italy,94,2024-05-10 18:57:00.633
4070,Merchant_1556427865_4070,Travel,UK,78,2023-03-16 18:57:00.637
4071,Merchant_434825451_4071,Education,Shqipëri,93,2025-05-09 18:57:00.637
4072,Merchant_306346483_4072,Clothing,Netherlands,30,2025-04-26 18:57:00.637
4073,Merchant_274806815_4073,Education,Italy,50,2023-03-24 18:57:00.637
4074,Merchant_2083915851_4074,Healthcare,Spain,56,2024-07-15 18:57:00.637
4075,Merchant_1111544074_4075,Education,UK,93,2024-02-24 18:57:00.637
4076,Merchant_21157169_4076,Restaurants,Italy,87,2025-09-06 18:57:00.640
4077,Merchant_1436420201_4077,Electronics,Kosove,80,2024-03-08 18:57:00.640
4078,Merchant_671619510_4078,Groceries,Spain,19,2023-03-20 18:57:00.640
4079,Merchant_587434147_4079,Groceries,Italy,0,2025-02-08 18:57:00.640
4080,Merchant_1763547925_4080,Entertainment,Netherlands,95,2025-05-01 18:57:00.640
4081,Merchant_1004071589_4081,Entertainment,Germany,75,2024-09-18 18:57:00.640
4082,Merchant_410932665_4082,Groceries,Netherlands,94,2025-06-01 18:57:00.640
4083,Merchant_132086322_4083,Furniture,France,32,2023-12-26 18:57:00.640
4084,Merchant_1765499549_4084,Entertainment,Netherlands,53,2025-06-28 18:57:00.640
4085,Merchant_1867288286_4085,Travel,USA,89,2024-08-25 18:57:00.643
4086,Merchant_590765928_4086,Restaurants,Switzerland,22,2024-01-18 18:57:00.643
4087,Merchant_831485933_4087,Sports,Germany,27,2025-03-01 18:57:00.643
4088,Merchant_571491964_4088,Electronics,Spain,16,2025-11-09 18:57:00.643
4089,Merchant_2055709990_4089,Sports,Italy,49,2023-08-03 18:57:00.643
4090,Merchant_1094211088_4090,Beauty,France,16,2023-06-27 18:57:00.643
4091,Merchant_1088732212_4091,Restaurants,Netherlands,61,2025-12-10 18:57:00.647
4092,Merchant_1810172635_4092,Entertainment,Germany,52,2025-01-20 18:57:00.647
4093,Merchant_477079171_4093,Restaurants,Switzerland,70,2024-02-28 18:57:00.647
4094,Merchant_1239678213_4094,Restaurants,Shqipëri,67,2025-05-02 18:57:00.647
4095,Merchant_497443846_4095,Entertainment,Shqipëri,17,2023-03-11 18:57:00.647
4096,Merchant_2017560619_4096,Electronics,Germany,85,2024-04-16 18:57:00.647
4097,Merchant_1086624373_4097,Electronics,Germany,10,2024-08-04 18:57:00.650
4098,Merchant_1743517222_4098,Clothing,UK,98,2023-03-15 18:57:00.650
4099,Merchant_847001728_4099,Restaurants,UK,16,2024-01-30 18:57:00.650
4100,Merchant_1298983148_4100,Entertainment,Germany,53,2024-08-22 18:57:00.650
4101,Merchant_2031698481_4101,Healthcare,Spain,72,2023-03-03 18:57:00.650
4102,Merchant_348646613_4102,Electronics,Germany,89,2025-04-05 18:57:00.653
4103,Merchant_1865870540_4103,Sports,Switzerland,12,2025-08-28 18:57:00.653
4104,Merchant_759922633_4104,Clothing,Shqipëri,36,2023-05-20 18:57:00.653
4105,Merchant_1588007314_4105,Electronics,USA,8,2024-12-18 18:57:00.653
4106,Merchant_336775907_4106,Healthcare,Switzerland,72,2024-07-20 18:57:00.653
4107,Merchant_555610707_4107,Electronics,Germany,96,2025-08-09 18:57:00.653
4108,Merchant_743238381_4108,Restaurants,Shqipëri,73,2024-04-26 18:57:00.657
4109,Merchant_2035701372_4109,Entertainment,Switzerland,86,2024-12-25 18:57:00.657
4110,Merchant_1655983490_4110,Automotive,USA,87,2024-02-10 18:57:00.657
4111,Merchant_633700307_4111,Automotive,Germany,10,2023-09-06 18:57:00.657
4112,Merchant_178614244_4112,Beauty,Netherlands,71,2024-01-16 18:57:00.657
4113,Merchant_85744966_4113,Healthcare,Spain,15,2024-03-31 18:57:00.657
4114,Merchant_234104419_4114,Clothing,Italy,21,2025-09-14 18:57:00.660
4115,Merchant_1892257576_4115,Healthcare,USA,65,2024-05-17 18:57:00.660
4116,Merchant_363985241_4116,Healthcare,France,42,2023-03-18 18:57:00.660
4117,Merchant_1087100646_4117,Sports,Germany,25,2024-11-02 18:57:00.660
4118,Merchant_1284105_4118,Furniture,Shqipëri,88,2024-07-26 18:57:00.660
4119,Merchant_688181866_4119,Furniture,Netherlands,45,2024-02-11 18:57:00.660
4120,Merchant_304413798_4120,Groceries,Shqipëri,31,2024-06-24 18:57:00.660
4121,Merchant_317886568_4121,Furniture,Spain,30,2025-12-11 18:57:00.660
4122,Merchant_1127545890_4122,Beauty,UK,98,2025-09-25 18:57:00.660
4123,Merchant_1038842781_4123,Restaurants,Shqipëri,100,2025-09-16 18:57:00.663
4124,Merchant_1882028006_4124,Electronics,Germany,22,2023-11-17 18:57:00.663
4125,Merchant_476303462_4125,Groceries,Italy,86,2023-05-07 18:57:00.663
4126,Merchant_1460974325_4126,Clothing,Netherlands,32,2025-10-11 18:57:00.663
4127,Merchant_582880596_4127,Education,Netherlands,18,2024-08-05 18:57:00.663
4128,Merchant_1192870035_4128,Beauty,Kosove,48,2024-12-24 18:57:00.663
4129,Merchant_2091931317_4129,Clothing,Netherlands,49,2023-11-09 18:57:00.663
4130,Merchant_1848323258_4130,Entertainment,Kosove,59,2023-04-11 18:57:00.663
4131,Merchant_1018703876_4131,Beauty,France,38,2024-02-24 18:57:00.667
4132,Merchant_1016613649_4132,Healthcare,Germany,45,2025-09-11 18:57:00.667
4133,Merchant_1461890639_4133,Restaurants,Spain,24,2023-11-05 18:57:00.667
4134,Merchant_106498970_4134,Automotive,Shqipëri,98,2024-11-21 18:57:00.667
4135,Merchant_1064211985_4135,Electronics,UK,64,2025-12-07 18:57:00.667
4136,Merchant_720804002_4136,Healthcare,Germany,8,2025-02-17 18:57:00.667
4137,Merchant_1525190027_4137,Travel,UK,68,2023-04-06 18:57:00.667
4138,Merchant_494223260_4138,Beauty,Switzerland,59,2023-08-16 18:57:00.670
4139,Merchant_1918163668_4139,Sports,France,76,2023-07-22 18:57:00.670
4140,Merchant_1928555113_4140,Sports,Germany,46,2025-08-19 18:57:00.670
4141,Merchant_1077518569_4141,Furniture,Italy,85,2025-11-03 18:57:00.670
4142,Merchant_566178298_4142,Education,Netherlands,51,2024-12-24 18:57:00.670
4143,Merchant_1946740240_4143,Groceries,Shqipëri,37,2024-11-12 18:57:00.670
4144,Merchant_860361560_4144,Restaurants,Kosove,63,2025-05-22 18:57:00.670
4145,Merchant_1449493708_4145,Travel,Netherlands,76,2023-03-25 18:57:00.670
4146,Merchant_932612513_4146,Clothing,UK,68,2025-10-16 18:57:00.670
4147,Merchant_511872565_4147,Travel,UK,28,2024-06-07 18:57:00.670
4148,Merchant_1680283845_4148,Beauty,France,25,2023-04-04 18:57:00.673
4149,Merchant_2074433868_4149,Beauty,Shqipëri,84,2025-11-14 18:57:00.673
4150,Merchant_1557022251_4150,Travel,Kosove,28,2025-03-20 18:57:00.673
4151,Merchant_1925290283_4151,Clothing,Shqipëri,12,2024-12-14 18:57:00.673
4152,Merchant_476566128_4152,Entertainment,France,39,2025-12-24 18:57:00.673
4153,Merchant_1072038829_4153,Clothing,UK,43,2023-03-09 18:57:00.673
4154,Merchant_1201204980_4154,Beauty,France,8,2024-07-28 18:57:00.673
4155,Merchant_665243788_4155,Travel,Italy,47,2024-05-09 18:57:00.673
4156,Merchant_712897256_4156,Travel,Germany,25,2023-10-03 18:57:00.677
4157,Merchant_1498144959_4157,Beauty,Italy,70,2025-09-21 18:57:00.677
4158,Merchant_462591633_4158,Travel,Kosove,61,2023-07-20 18:57:00.677
4159,Merchant_894640232_4159,Furniture,Spain,22,2023-10-26 18:57:00.677
4160,Merchant_398427113_4160,Sports,Italy,91,2023-03-17 18:57:00.677
4161,Merchant_2143384746_4161,Education,Spain,26,2023-03-10 18:57:00.680
4162,Merchant_1014550748_4162,Restaurants,Shqipëri,83,2023-02-22 18:57:00.680
4163,Merchant_118848939_4163,Automotive,Spain,84,2023-09-27 18:57:00.680
4164,Merchant_1746106407_4164,Electronics,Germany,43,2025-01-15 18:57:00.680
4165,Merchant_1570493120_4165,Sports,Netherlands,93,2025-12-29 18:57:00.680
4166,Merchant_1131980979_4166,Beauty,France,12,2024-03-13 18:57:00.680
4167,Merchant_1863657573_4167,Automotive,Germany,59,2025-01-18 18:57:00.683
4168,Merchant_1312262748_4168,Automotive,USA,91,2025-03-02 18:57:00.683
4169,Merchant_452117517_4169,Restaurants,Netherlands,77,2025-04-17 18:57:00.683
4170,Merchant_1435655676_4170,Education,USA,48,2024-07-16 18:57:00.683
4171,Merchant_1981633902_4171,Beauty,France,93,2023-06-19 18:57:00.687
4172,Merchant_838153003_4172,Travel,Italy,37,2025-06-23 18:57:00.687
4173,Merchant_439440996_4173,Beauty,Netherlands,50,2024-07-14 18:57:00.687
4174,Merchant_327678195_4174,Education,USA,59,2023-12-24 18:57:00.687
4175,Merchant_1019352856_4175,Beauty,Shqipëri,86,2026-01-31 18:57:00.687
4176,Merchant_141402142_4176,Beauty,Germany,93,2023-08-09 18:57:00.690
4177,Merchant_1639621533_4177,Healthcare,Switzerland,20,2023-02-15 18:57:00.690
4178,Merchant_276523583_4178,Beauty,Switzerland,65,2024-09-11 18:57:00.690
4179,Merchant_1448972121_4179,Entertainment,Switzerland,12,2025-03-29 18:57:00.690
4180,Merchant_731004818_4180,Restaurants,Kosove,15,2025-02-10 18:57:00.690
4181,Merchant_483630336_4181,Restaurants,Netherlands,52,2025-08-23 18:57:00.690
4182,Merchant_968369312_4182,Restaurants,Italy,45,2025-07-21 18:57:00.690
4183,Merchant_1444635719_4183,Restaurants,USA,59,2024-11-02 18:57:00.690
4184,Merchant_563739249_4184,Electronics,USA,63,2023-08-21 18:57:00.690
4185,Merchant_294781286_4185,Restaurants,UK,30,2025-06-26 18:57:00.693
4186,Merchant_1253306485_4186,Healthcare,France,55,2024-08-29 18:57:00.693
4187,Merchant_519355841_4187,Entertainment,Kosove,93,2023-07-21 18:57:00.693
4188,Merchant_979680483_4188,Entertainment,USA,53,2023-08-27 18:57:00.693
4189,Merchant_2080209895_4189,Groceries,Switzerland,27,2024-08-31 18:57:00.693
4190,Merchant_1514375754_4190,Education,Switzerland,39,2025-07-11 18:57:00.693
4191,Merchant_322231023_4191,Electronics,Germany,91,2023-03-02 18:57:00.693
4192,Merchant_532667298_4192,Education,Kosove,20,2026-01-09 18:57:00.697
4193,Merchant_179397495_4193,Healthcare,Netherlands,87,2024-04-21 18:57:00.697
4194,Merchant_1826037997_4194,Electronics,Netherlands,30,2026-01-04 18:57:00.697
4195,Merchant_1441000038_4195,Electronics,Kosove,99,2024-04-29 18:57:00.697
4196,Merchant_48734816_4196,Beauty,UK,0,2023-07-22 18:57:00.697
4197,Merchant_1289095143_4197,Travel,Kosove,23,2024-06-28 18:57:00.697
4198,Merchant_1705396068_4198,Electronics,Italy,55,2024-11-14 18:57:00.697
4199,Merchant_1199692739_4199,Furniture,Shqipëri,82,2025-11-09 18:57:00.697
4200,Merchant_397470874_4200,Sports,Spain,94,2024-06-03 18:57:00.697
4201,Merchant_407955386_4201,Clothing,Shqipëri,80,2023-04-19 18:57:00.700
4202,Merchant_105679474_4202,Healthcare,Spain,100,2024-06-25 18:57:00.700
4203,Merchant_771820353_4203,Entertainment,Switzerland,53,2023-12-29 18:57:00.700
4204,Merchant_2014095968_4204,Healthcare,France,7,2025-07-12 18:57:00.700
4205,Merchant_1509306017_4205,Education,France,97,2024-09-26 18:57:00.700
4206,Merchant_1290768369_4206,Entertainment,UK,74,2024-06-07 18:57:00.700
4207,Merchant_546060322_4207,Education,Shqipëri,52,2024-11-02 18:57:00.700
4208,Merchant_1876270422_4208,Travel,Kosove,53,2024-09-04 18:57:00.700
4209,Merchant_626070931_4209,Clothing,Italy,77,2023-05-24 18:57:00.700
4210,Merchant_290205182_4210,Electronics,Spain,2,2023-06-27 18:57:00.700
4211,Merchant_286415438_4211,Healthcare,Shqipëri,23,2025-04-03 18:57:00.700
4212,Merchant_1192362504_4212,Furniture,Netherlands,42,2025-10-01 18:57:00.703
4213,Merchant_1635391022_4213,Entertainment,Spain,74,2025-07-30 18:57:00.703
4214,Merchant_2087311361_4214,Groceries,Italy,37,2025-08-07 18:57:00.703
4215,Merchant_1350802496_4215,Automotive,USA,51,2023-07-23 18:57:00.703
4216,Merchant_1763624385_4216,Travel,Kosove,82,2024-04-18 18:57:00.703
4217,Merchant_1145217750_4217,Restaurants,USA,9,2024-08-27 18:57:00.703
4218,Merchant_922177086_4218,Groceries,Shqipëri,38,2024-10-10 18:57:00.703
4219,Merchant_1733493970_4219,Groceries,UK,64,2024-03-19 18:57:00.703
4220,Merchant_167830205_4220,Sports,Switzerland,70,2025-01-25 18:57:00.703
4221,Merchant_2131201186_4221,Electronics,Italy,16,2025-03-16 18:57:00.707
4222,Merchant_1593706400_4222,Clothing,Germany,47,2023-05-25 18:57:00.707
4223,Merchant_934054608_4223,Entertainment,UK,89,2024-11-08 18:57:00.707
4224,Merchant_1267634746_4224,Sports,Italy,54,2023-04-30 18:57:00.707
4225,Merchant_1918556107_4225,Healthcare,Kosove,93,2023-07-19 18:57:00.707
4226,Merchant_407634074_4226,Healthcare,Netherlands,77,2024-04-14 18:57:00.707
4227,Merchant_26851944_4227,Restaurants,Germany,98,2024-05-25 18:57:00.707
4228,Merchant_564465989_4228,Education,Switzerland,71,2024-07-05 18:57:00.707
4229,Merchant_1197160136_4229,Groceries,UK,84,2024-04-22 18:57:00.710
4230,Merchant_73030633_4230,Furniture,Netherlands,12,2025-06-28 18:57:00.710
4231,Merchant_1418180479_4231,Education,Germany,1,2024-08-08 18:57:00.710
4232,Merchant_1762155358_4232,Healthcare,Germany,63,2025-01-11 18:57:00.710
4233,Merchant_1685228613_4233,Entertainment,UK,56,2023-08-12 18:57:00.710
4234,Merchant_31540813_4234,Clothing,USA,46,2024-01-30 18:57:00.710
4235,Merchant_268869214_4235,Furniture,Kosove,56,2024-06-30 18:57:00.713
4236,Merchant_252539171_4236,Beauty,France,0,2025-07-24 18:57:00.713
4237,Merchant_862097132_4237,Restaurants,Netherlands,46,2025-03-26 18:57:00.713
4238,Merchant_1138144347_4238,Entertainment,USA,62,2025-09-10 18:57:00.713
4239,Merchant_2085408493_4239,Healthcare,UK,60,2023-04-16 18:57:00.713
4240,Merchant_806546835_4240,Beauty,Netherlands,42,2023-07-08 18:57:00.717
4241,Merchant_764920797_4241,Beauty,Kosove,61,2025-02-16 18:57:00.717
4242,Merchant_999300596_4242,Beauty,France,54,2024-07-12 18:57:00.717
4243,Merchant_1184969530_4243,Entertainment,Italy,43,2025-03-23 18:57:00.717
4244,Merchant_706953719_4244,Entertainment,Switzerland,54,2023-10-29 18:57:00.717
4245,Merchant_1275570506_4245,Sports,Italy,91,2023-11-19 18:57:00.717
4246,Merchant_297807894_4246,Automotive,Italy,83,2023-04-27 18:57:00.717
4247,Merchant_261822352_4247,Automotive,Germany,59,2025-05-20 18:57:00.720
4248,Merchant_85270938_4248,Furniture,France,21,2024-04-24 18:57:00.720
4249,Merchant_317804252_4249,Travel,Spain,13,2024-12-07 18:57:00.720
4250,Merchant_1217484242_4250,Automotive,Germany,23,2026-01-17 18:57:00.720
4251,Merchant_33372872_4251,Sports,Switzerland,78,2023-09-02 18:57:00.720
4252,Merchant_1302970354_4252,Sports,France,58,2024-05-19 18:57:00.720
4253,Merchant_832036539_4253,Travel,Netherlands,90,2023-12-07 18:57:00.720
4254,Merchant_1588579563_4254,Groceries,Shqipëri,4,2025-01-25 18:57:00.720
4255,Merchant_1287793716_4255,Furniture,USA,69,2024-02-28 18:57:00.720
4256,Merchant_1893969684_4256,Beauty,Kosove,76,2023-10-05 18:57:00.720
4257,Merchant_503772623_4257,Electronics,UK,9,2025-07-15 18:57:00.720
4258,Merchant_1074174229_4258,Beauty,USA,55,2023-09-10 18:57:00.723
4259,Merchant_2033068348_4259,Electronics,France,96,2025-10-12 18:57:00.723
4260,Merchant_797508453_4260,Clothing,USA,31,2025-11-30 18:57:00.723
4261,Merchant_1527178652_4261,Furniture,Italy,22,2024-05-11 18:57:00.723
4262,Merchant_2083793929_4262,Travel,Netherlands,11,2023-04-26 18:57:00.723
4263,Merchant_299440901_4263,Restaurants,Shqipëri,4,2024-03-17 18:57:00.723
4264,Merchant_418198916_4264,Electronics,Spain,29,2025-07-02 18:57:00.723
4265,Merchant_1607086050_4265,Groceries,USA,51,2025-09-12 18:57:00.723
4266,Merchant_83605573_4266,Furniture,France,80,2023-11-09 18:57:00.723
4267,Merchant_1014957134_4267,Education,Germany,3,2024-05-03 18:57:00.727
4268,Merchant_1726900263_4268,Restaurants,Spain,10,2025-03-17 18:57:00.727
4269,Merchant_1744827414_4269,Healthcare,Spain,67,2025-04-28 18:57:00.727
4270,Merchant_1875874500_4270,Beauty,Kosove,70,2025-12-01 18:57:00.727
4271,Merchant_1941212129_4271,Travel,Shqipëri,14,2024-04-06 18:57:00.727
4272,Merchant_431429842_4272,Furniture,UK,29,2023-10-10 18:57:00.727
4273,Merchant_874357123_4273,Groceries,Spain,100,2024-05-23 18:57:00.727
4274,Merchant_362014785_4274,Education,France,33,2025-12-15 18:57:00.727
4275,Merchant_81566004_4275,Education,Netherlands,95,2023-08-11 18:57:00.730
4276,Merchant_40550608_4276,Beauty,France,74,2024-10-11 18:57:00.730
4277,Merchant_1045844773_4277,Automotive,France,95,2023-10-22 18:57:00.730
4278,Merchant_418895919_4278,Electronics,Spain,61,2025-10-09 18:57:00.730
4279,Merchant_610441765_4279,Restaurants,Switzerland,45,2023-02-20 18:57:00.730
4280,Merchant_175672546_4280,Sports,Netherlands,59,2024-01-05 18:57:00.730
4281,Merchant_1645710696_4281,Entertainment,UK,32,2024-08-28 18:57:00.730
4282,Merchant_1864737944_4282,Healthcare,Shqipëri,67,2024-05-23 18:57:00.730
4283,Merchant_4457969_4283,Healthcare,Shqipëri,29,2023-06-29 18:57:00.730
4284,Merchant_1303584988_4284,Education,Germany,78,2025-10-11 18:57:00.730
4285,Merchant_1392334798_4285,Sports,USA,48,2024-07-11 18:57:00.730
4286,Merchant_1870997661_4286,Clothing,France,96,2024-10-30 18:57:00.730
4287,Merchant_692335014_4287,Electronics,UK,23,2023-04-03 18:57:00.733
4288,Merchant_1457466225_4288,Education,USA,43,2025-04-21 18:57:00.733
4289,Merchant_1810345734_4289,Entertainment,Germany,81,2025-12-07 18:57:00.733
4290,Merchant_346297355_4290,Entertainment,Kosove,69,2025-07-22 18:57:00.733
4291,Merchant_365407630_4291,Restaurants,Switzerland,81,2023-09-05 18:57:00.733
4292,Merchant_1245002032_4292,Sports,UK,28,2024-10-19 18:57:00.733
4293,Merchant_67792948_4293,Entertainment,France,5,2024-02-08 18:57:00.733
4294,Merchant_1210356035_4294,Electronics,Italy,61,2023-11-08 18:57:00.733
4295,Merchant_1843158581_4295,Travel,USA,35,2024-01-30 18:57:00.733
4296,Merchant_1918591749_4296,Education,Italy,18,2026-01-23 18:57:00.737
4297,Merchant_41741431_4297,Beauty,Germany,53,2024-01-11 18:57:00.737
4298,Merchant_287397068_4298,Beauty,Shqipëri,63,2024-12-17 18:57:00.737
4299,Merchant_1735548911_4299,Healthcare,Italy,97,2025-12-02 18:57:00.737
4300,Merchant_22817653_4300,Entertainment,Spain,21,2025-03-03 18:57:00.737
4301,Merchant_1110790203_4301,Groceries,UK,67,2025-08-14 18:57:00.737
4302,Merchant_1425147219_4302,Clothing,UK,22,2024-01-06 18:57:00.737
4303,Merchant_1547884670_4303,Travel,Switzerland,4,2025-05-14 18:57:00.740
4304,Merchant_328592817_4304,Groceries,France,38,2024-12-10 18:57:00.740
4305,Merchant_693168292_4305,Beauty,France,17,2024-11-16 18:57:00.740
4306,Merchant_746483863_4306,Electronics,France,19,2023-09-17 18:57:00.740
4307,Merchant_597125075_4307,Education,Shqipëri,27,2025-11-14 18:57:00.740
4308,Merchant_1397576890_4308,Automotive,Shqipëri,62,2023-08-04 18:57:00.740
4309,Merchant_1783614638_4309,Groceries,Netherlands,36,2024-07-10 18:57:00.743
4310,Merchant_1105387829_4310,Entertainment,Shqipëri,44,2023-12-12 18:57:00.743
4311,Merchant_800705397_4311,Restaurants,France,27,2025-06-04 18:57:00.743
4312,Merchant_466759314_4312,Sports,Netherlands,55,2026-02-02 18:57:00.743
4313,Merchant_82218049_4313,Furniture,France,11,2023-06-19 18:57:00.743
4314,Merchant_1715906291_4314,Groceries,USA,15,2023-02-20 18:57:00.743
4315,Merchant_1556440596_4315,Education,France,32,2025-08-29 18:57:00.747
4316,Merchant_1521213171_4316,Automotive,Italy,41,2025-03-06 18:57:00.747
4317,Merchant_83688298_4317,Electronics,UK,11,2024-09-21 18:57:00.747
4318,Merchant_1937762533_4318,Travel,France,88,2024-07-22 18:57:00.747
4319,Merchant_2032708503_4319,Entertainment,USA,4,2023-02-25 18:57:00.747
