id,user_id,role_id
11495,1130,3856
11496,117,6720
11497,933,9208
11498,9830,8390
11499,1204,4726
11500,9519,6876
11501,1021,6643
11502,4991,1311
11503,1630,361
11504,6013,579
11505,8428,2388
11506,1387,3135
11507,1877,9037
11508,975,9557
11509,7961,1175
11510,4949,5024
11511,3,9243
11512,1016,692
11513,4239,3976
11514,3410,2699
11515,2955,2021
11516,2161,8646
11517,9127,8537
11518,6495,6510
11519,5389,6626
11520,4333,2742
11521,1765,1223
11522,1852,3412
11523,4622,621
11524,964,1740
11525,6981,3278
11526,4287,8589
11527,3019,2191
11528,5814,8619
11529,6974,9686
11530,6832,1361
11531,5137,5373
11532,6610,6751
11533,6303,8915
11534,989,1155
11535,1293,5556
11536,5089,7718
11537,8002,2769
11538,6237,3054
11539,8397,2443
11540,2228,6760
11541,1613,4241
11542,2933,8654
11543,474,1758
11544,6415,8927
11545,5381,8319
11546,4915,2268
11547,3437,1873
11548,2271,8689
11549,4017,9662
11550,6259,3069
11551,2000,8098
11552,7318,3526
11553,3538,6021
11554,8732,9939
11555,6024,9570
11556,8010,4869
11557,3255,6349
11558,8583,6740
11559,1504,1095
11560,8307,9812
11561,1452,8056
11562,3688,7141
11563,404,4367
11564,9126,187
11565,7444,9998
11566,3410,9989
11567,2916,5793
11568,2900,1056
11569,4415,6996
11570,3734,9548
11571,8017,1710
11572,6788,7128
11573,6515,8495
11574,7932,7207
11575,2692,9833
11576,7879,1847
11577,2185,402
11578,8697,8922
11579,5933,7787
11580,9932,1805
11581,727,7594
11582,7241,79
11583,9076,6576
11584,3299,8460
11585,1154,7496
11586,6625,4529
11587,6441,3045
11588,3888,5874
11589,8643,111
11590,3767,4724
11591,5127,7591
11592,7483,5932
11593,6073,3790
11594,4398,9772
11595,6539,283
11596,9029,6796
11597,3454,941
11598,8840,8134
11599,5738,3965
11600,6349,2865
11601,4475,5754
11602,7820,3916
11603,9360,6104
11604,6406,931
11605,2737,4716
11606,1436,4484
11607,7247,9148
11608,3134,874
11609,8754,8193
11610,8444,9517
11611,90,4430
11612,450,2926
11613,5127,9713
11614,1977,3803
11615,7419,6827
11616,3797,3115
11617,613,446
11618,3985,8585
11619,6129,4926
11620,465,7200
11621,3319,6969
11622,9040,5126
11623,2190,5198
11624,9605,8986
11625,1875,9399
11626,2995,9230
11627,9758,9128
11628,4186,4563
11629,2368,6666
11630,6003,3092
11631,25,5766
11632,4131,4498
11633,8851,9113
11634,1685,8553
11635,6879,5872
11636,3269,8495
11637,7377,9681
11638,9721,4242
11639,522,8852
11640,6447,1284
11641,8057,8564
11642,424,4428
11643,3853,1602
11644,9450,6111
11645,5397,2576
11646,3054,6171
11647,4522,940
11648,2558,5403
11649,213,5787
11650,3435,9508
11651,5439,6229
11652,2381,3129
11653,2046,9086
11654,1232,6255
11655,2915,5905
11656,1051,2561
11657,244,3942
11658,3087,2018
11659,5152,6963
11660,5194,5386
11661,435,7393
11662,4953,6406
11663,8935,7332
11664,7101,4794
11665,6260,1895
11666,1856,8945
11667,3266,3486
11668,422,7143
11669,5943,3014
11670,3340,5776
11671,1749,6368
11672,7439,3308
11673,9066,6635
11674,4188,6187
11675,464,555
11676,5135,9759
11677,1026,1613
11678,5780,4855
11679,4748,2302
11680,5857,7267
11681,3365,8113
11682,2051,5139
11683,7152,8117
11684,9703,4138
11685,4553,8017
11686,5681,1502
11687,2073,3258
11688,4933,7682
11689,6376,8583
11690,6394,5565
11691,5262,2445
11692,8582,5748
11693,6665,1768
11694,3050,1714
11695,1212,8372
11696,6069,4411
11697,3491,8553
11698,257,9440
11699,5429,3386
11700,8549,8064
11701,6418,362
11702,8814,8020
11703,4210,2172
11704,4095,4287
11705,2231,4173
11706,7511,7166
11707,4244,9938
11708,5213,4332
11709,7817,6575
11710,5070,4615
11711,1511,3709
11712,2017,7653
11713,359,9412
11714,3132,1405
11715,6098,5429
11716,7506,9022
11717,2231,8311
11718,4370,3974
11719,5493,7632
11720,5013,4218
11721,7649,4787
11722,3530,5718
11723,8619,5296
11724,5459,9284
11725,5419,588
11726,2317,654
11727,6339,7708
11728,6676,6337
11729,5394,7265
11730,5276,2480
11731,7698,464
11732,3178,6000
11733,477,4740
11734,9398,2530
11735,4255,9568
11736,6752,8196
11737,9228,6772
11738,2282,9357
11739,7864,2089
11740,7796,6382
11741,3134,551
11742,6869,871
11743,7824,5772
11744,1021,1598
11745,8330,2816
11746,3284,4408
11747,6638,5816
11748,161,10000
11749,4029,7190
11750,3633,5543
11751,5488,2891
11752,3031,5201
11753,5967,8253
11754,4231,3732
11755,706,866
11756,3009,2979
11757,3868,9017
11758,8777,3879
11759,9967,8939
11760,6441,7897
11761,8745,186
11762,6247,1316
11763,9649,1574
11764,8005,8540
11765,4337,6457
11766,3497,9469
11767,2868,2195
11768,6038,7631
11769,4665,7242
11770,3407,4926
11771,7351,1204
11772,2094,619
11773,6411,1511
11774,977,585
11775,9387,6849
11776,3005,8400
11777,5622,344
11778,9967,7279
11779,2673,3066
11780,7334,9223
11781,9810,4647
11782,3323,6158
11783,1570,6309
11784,8814,9633
11785,90,195
11786,1917,3452
11787,7683,8018
11788,2806,7657
11789,105,5109
11790,7671,6421
11791,4962,7886
11792,7574,8711
11793,5876,2457
11794,8576,5822
11795,8134,2939
11796,8818,6908
11797,8322,1590
11798,2288,1084
11799,4606,6640
11800,5286,2887
11801,467,8089
11802,5570,7175
11803,553,3065
11804,9818,639
11805,2618,6327
11806,7158,2286
11807,5601,4728
11808,7966,7839
11809,6036,3431
11810,2240,4640
11811,1667,3969
11812,3520,5706
11813,1938,2782
11814,8701,3105
11815,1718,9127
11816,6870,6252
11817,3708,517
11818,3564,1181
11819,1965,4643
11820,6421,5077
11821,8198,9661
11822,8278,4413
11823,5046,9077
11824,5868,3169
11825,7491,8577
11826,1563,6549
11827,4032,9903
11828,920,5855
11829,239,2408
11830,1091,9644
11831,8574,3319
11832,9133,6098
11833,4818,4286
11834,9376,8605
11835,943,9124
11836,5157,591
11837,8298,8014
11838,8708,9646
11839,7462,7054
11840,5712,4362
11841,956,2043
11842,2264,5934
11843,8152,153
11844,283,1136
11845,9509,3307
11846,1757,8536
11847,2684,7067
11848,2373,1371
11849,6355,8231
11850,2757,7727
11851,1254,8599
11852,8846,6038
11853,3377,2885
11854,2672,1510
11855,4815,2506
11856,2235,2064
11857,765,34
11858,9393,7367
11859,5468,6942
11860,9986,928
11861,6696,896
11862,7009,266
11863,7868,9176
11864,83,7028
11865,2116,5633
11866,963,7489
11867,5937,9122
11868,815,5569
11869,5524,9268
11870,3611,533
11871,4669,2245
11872,479,1738
11873,4147,6733
11874,7624,9762
11875,3483,7051
11876,811,5095
11877,7123,3617
11878,4126,9978
11879,5768,7252
11880,306,5709
11881,9211,8342
11882,9495,4731
11883,3275,7157
11884,5065,7292
11885,4243,2343
11886,671,521
11887,3024,6796
11888,5470,8399
11889,4985,3843
11890,2203,2317
11891,2807,2757
11892,5386,1069
11893,8912,4313
11894,5844,3331
11895,4540,9817
11896,8773,5784
11897,1091,5102
11898,8744,3770
11899,4047,734
11900,31,3356
11901,8468,4368
11902,423,87
11903,4023,983
11904,4436,8114
11905,3701,6210
11906,1925,1906
11907,7003,3461
11908,5394,6712
11909,8971,7750
11910,4518,3046
11911,3769,5745
11912,7494,3707
11913,3564,5049
11914,9563,6134
11915,3804,761
11916,685,5636
11917,7650,7698
11918,7391,1907
11919,9955,5332
11920,5287,9516
11921,8156,1782
11922,9255,1407
11923,5006,7673
11924,6452,7502
11925,4485,1762
11926,5444,9579
11927,1484,7373
11928,733,3029
11929,4285,5791
11930,7764,7360
11931,604,6929
11932,3291,4906
11933,5337,5621
11934,6610,7101
11935,6440,4220
11936,9840,2539
11937,5637,3812
11938,2028,4857
11939,4117,3243
11940,8609,3296
11941,8027,8127
11942,9603,9001
11943,4850,923
11944,9005,2496
11945,6304,4694
11946,8265,3869
11947,236,6159
11948,7605,960
11949,4189,9385
11950,298,2765
11951,2693,5154
11952,7120,7615
11953,6699,7258
11954,9728,8476
11955,3214,3791
11956,6923,1409
11957,8360,1552
11958,194,3333
11959,1151,9468
11960,5793,9947
11961,4472,5430
11962,9251,7355
11963,5948,8048
11964,7678,6873
11965,9483,9615
11966,3262,2901
11967,9600,5327
11968,4107,3511
11969,149,3035
11970,4978,8423
11971,338,2018
11972,8824,611
11973,1736,6477
11974,4869,1656
11975,9309,4409
11976,4825,6617
11977,3888,6251
11978,7160,3045
11979,1829,7988
11980,6870,2752
11981,6710,2840
11982,3767,9174
11983,9722,8325
11984,8886,7801
11985,2260,2876
11986,6344,5357
11987,67,9901
11988,3395,9086
11989,8619,3775
11990,4232,3211
11991,2406,789
11992,732,3894
11993,8252,3444
11994,3287,6876
11995,8728,1915
11996,225,6773
11997,1385,624
11998,788,5974
11999,9612,261
12000,8116,1427
12001,9725,4274
12002,5004,1226
12003,2912,2210
12004,1479,3176
12005,8446,1653
12006,4285,3984
12007,4556,8130
12008,8235,3366
12009,6074,101
12010,2949,2930
12011,2867,4221
12012,7132,2985
12013,8487,9389
12014,330,4406
12015,4522,1736
12016,3591,3597
12017,3116,1169
12018,9620,8605
12019,3264,1736
12020,6695,7038
12021,8437,3982
12022,8259,803
12023,8738,6147
12024,4728,8863
12025,1667,4905
12026,5278,162
12027,629,8462
12028,9927,4674
12029,1099,6528
12030,1448,1520
12031,5119,3517
12032,9957,4202
12033,1439,1270
12034,8750,445
12035,1479,7152
12036,5735,6605
12037,2556,4676
12038,5900,7358
12039,2089,9165
12040,8659,5039
12041,3154,6984
12042,194,9547
12043,8600,4062
12044,3295,961
12045,9991,9427
12046,1285,1579
12047,6561,7624
12048,4547,9311
12049,8853,6839
12050,5608,779
12051,8384,6374
12052,7758,7258
12053,2991,9456
12054,8939,9986
12055,5184,2891
12056,1753,9147
12057,6072,2508
12058,3465,4814
12059,6310,5446
12060,4012,9168
12061,3476,5610
12062,8993,2310
12063,7202,3095
12064,5795,4408
12065,2790,2101
12066,1006,5234
12067,6064,5307
12068,9269,3853
12069,8207,399
12070,7794,2680
12071,3444,1946
12072,6603,1507
12073,8994,3929
12074,2891,7478
12075,3818,2161
12076,1038,589
12077,4690,9995
12078,2760,1215
12079,7791,1799
12080,435,8545
12081,7903,7537
12082,4065,1223
12083,2479,9750
12084,3360,958
12085,5802,7222
12086,6885,3090
12087,3036,8381
12088,9759,5938
12089,6635,2839
12090,5060,3019
12091,3421,2122
12092,4580,8669
12093,490,1915
12094,9405,7707
12095,5088,5338
12096,1431,4795
12097,7622,9900
12098,4543,3056
12099,6947,6773
12100,5081,7117
12101,2354,6189
12102,1968,1874
12103,5657,7158
12104,1252,7611
12105,5760,545
12106,2160,2926
12107,4864,2013
12108,4919,783
12109,5537,907
12110,6844,1198
12111,1246,5027
12112,5153,2626
12113,3380,7656
12114,8788,5723
12115,608,9896
12116,9882,6302
12117,2615,8135
12118,8013,2086
12119,779,7726
12120,867,9452
12121,3089,9766
12122,2555,781
12123,9123,8831
12124,386,7783
12125,9227,9326
12126,278,7046
12127,7051,8810
12128,111,1713
12129,5571,7852
12130,6164,1299
12131,1184,4228
12132,2189,8120
12133,6941,1185
12134,9952,1139
12135,2641,2606
12136,1326,7209
12137,9202,3757
12138,3981,5933
12139,1368,5010
12140,9864,40
12141,701,1354
12142,9722,385
12143,7127,7293
12144,9080,9065
12145,6189,6859
12146,8692,4309
12147,2654,5937
12148,985,5762
12149,7280,6772
12150,9376,2150
12151,769,8814
12152,7188,6060
12153,6719,8545
12154,3539,509
12155,2678,7073
12156,837,6590
12157,9523,858
12158,7236,2942
12159,3470,9987
12160,5685,5679
12161,3316,1289
12162,7738,5079
12163,2599,8058
12164,7033,1145
12165,1338,3103
12166,2432,9697
12167,3068,5702
12168,4308,9548
12169,5876,5050
12170,9781,6576
12171,3342,6117
12172,5627,6975
12173,5241,665
12174,190,8912
12175,1832,1823
12176,7673,2148
12177,3112,9125
12178,8172,905
12179,6139,4040
12180,7915,247
12181,5785,5581
12182,1313,7366
12183,2068,2024
12184,5916,6396
12185,1069,9499
12186,4726,2364
12187,2838,2647
12188,3336,7223
12189,923,2031
12190,3503,7708
12191,2480,207
12192,3398,4000
12193,1729,1915
12194,3853,4552
12195,6845,827
12196,3921,4645
12197,8676,8918
12198,6384,9955
12199,4412,3737
12200,9904,4991
12201,3374,5403
12202,3427,6219
12203,3640,8071
12204,5840,1934
12205,7480,6407
12206,3403,1909
12207,125,9572
12208,8728,3773
12209,3437,469
12210,2243,4307
12211,9201,1520
12212,1540,4485
12213,1142,2943
12214,3737,3965
12215,6597,9626
12216,6333,5629
12217,2943,4845
12218,2145,5610
12219,1286,9075
12220,1170,8424
12221,3022,1390
12222,2382,1322
12223,7751,7533
12224,58,9399
12225,2186,6814
12226,1873,5517
12227,6599,1730
12228,2695,1716
12229,6574,1380
12230,2429,5220
12231,7305,8434
12232,1921,7614
12233,440,834
12234,7415,5018
12235,3,9313
12236,16,8897
12237,9319,3448
12238,5640,7637
12239,6705,8835
12240,9836,2551
12241,9872,432
12242,4666,7387
12243,9403,9888
12244,3061,5343
12245,7276,5584
12246,93,4867
12247,5313,7672
12248,6125,7347
12249,160,4255
12250,5704,4454
12251,3104,4742
12252,8345,2154
12253,8769,7047
12254,8276,6134
12255,1060,4582
12256,401,5224
12257,7407,1601
12258,5569,677
12259,6875,9148
12260,6884,1847
12261,6152,3587
12262,7571,2179
12263,3583,8472
12264,1286,2439
12265,3182,9799
12266,3535,5190
12267,9152,7338
12268,9580,6981
12269,254,3924
12270,7824,2041
12271,9996,1791
12272,9475,5407
12273,6911,2230
12274,9635,8307
12275,7557,118
12276,9239,8915
12277,2885,5407
12278,788,7610
12279,1253,9887
12280,5309,400
12281,5776,8181
12282,4516,7264
12283,9106,9642
12284,261,7240
12285,5750,3568
12286,9792,7636
12287,6181,7966
12288,345,4565
12289,3823,2362
12290,2832,6615
12291,6208,3747
12292,8028,1360
12293,8943,6394
12294,4416,8660
12295,5350,4644
12296,7732,8767
12297,5202,3297
12298,48,2450
12299,2971,2332
12300,7908,1453
12301,6675,8743
12302,5025,2330
12303,4062,3469
12304,6863,2
12305,2836,6325
12306,9069,9113
12307,2135,1599
12308,5251,9366
12309,2240,3858
12310,3552,3207
12311,7063,8390
12312,3254,8885
12313,1632,1139
12314,2579,3805
12315,3286,3688
12316,9719,2664
12317,9126,7815
12318,7027,7630
12319,2825,7982
12320,5338,8150
12321,2776,4878
12322,4886,5711
12323,6520,233
12324,4495,6156
12325,8138,9415
12326,6421,8588
12327,820,695
12328,7411,6346
12329,5121,7236
12330,4283,8511
12331,544,4194
12332,3637,5626
12333,9203,4727
12334,8786,4989
12335,4047,9356
12336,1761,3464
12337,6149,7251
12338,6938,3194
12339,7987,7512
12340,4195,4563
12341,3895,7541
12342,2573,1989
12343,9685,8812
12344,1794,3233
12345,179,8131
12346,2977,9457
12347,8514,3483
12348,5880,3895
12349,1780,7110
12350,3407,1357
12351,2863,2683
12352,8613,9538
12353,808,359
12354,5860,3330
12355,1835,7343
12356,8136,7206
12357,624,4928
12358,7304,1437
12359,8122,8945
12360,7191,4458
12361,4040,3303
12362,1025,6726
12363,1152,7199
12364,2065,1778
12365,4915,8141
12366,5101,9036
12367,1953,9818
12368,8141,5154
12369,7163,2270
12370,1755,8470
12371,3699,4955
12372,1942,9722
12373,3969,231
12374,8748,6433
12375,3315,5220
12376,9274,8049
12377,768,3687
12378,8134,5986
12379,3492,2548
12380,4777,1297
12381,2809,4743
12382,2365,4498
12383,2371,4686
12384,7008,6743
12385,8103,4519
12386,1208,5991
12387,995,4413
12388,9322,2451
12389,7801,6951
12390,5789,2138
12391,9613,3205
12392,2004,7554
12393,113,742
12394,1419,7203
12395,4684,884
12396,1475,9339
12397,4188,7892
12398,7108,2814
12399,8581,3684
12400,2191,9199
12401,7765,8447
12402,2069,3865
12403,7463,1209
12404,3266,4604
12405,4681,4125
12406,1433,8009
12407,833,5495
12408,605,414
12409,7058,9667
12410,3285,3398
12411,7328,8254
12412,1613,7543
12413,5513,3053
12414,3377,9333
12415,4405,8486
12416,4654,1870
12417,2624,1611
12418,1094,6011
12419,4064,5761
12420,2208,4019
12421,5938,8159
12422,3955,9396
12423,8464,2691
12424,7243,8179
12425,8377,4864
12426,3846,6219
12427,8186,5750
12428,6051,584
12429,2528,3691
12430,3506,2891
12431,4848,1573
12432,3161,4461
12433,874,1486
12434,2044,7477
12435,5768,4659
12436,8688,2717
12437,7641,3821
12438,6809,3828
12439,8591,7447
12440,5700,3012
12441,842,1987
12442,5261,4011
12443,9573,2987
12444,9918,995
12445,5797,138
12446,2320,5297
12447,5410,3089
12448,8224,2466
12449,1165,2205
12450,9013,9932
12451,7928,5414
12452,6096,6565
12453,9307,1269
12454,839,5694
12455,9689,7126
12456,8279,4108
12457,6588,9208
12458,4463,2751
12459,9111,5395
12460,9112,8970
12461,8812,953
12462,7760,7925
12463,9575,8249
12464,9039,7335
12465,8953,3103
12466,3362,5702
12467,1402,6918
12468,639,4362
12469,3552,5199
12470,409,9865
12471,4839,9002
12472,3696,2131
12473,8448,4419
12474,53,8060
12475,7207,5212
12476,5922,104
12477,4059,7586
12478,5098,1307
12479,8299,4932
12480,5097,5960
12481,6402,3935
12482,1880,1442
12483,5737,222
12484,9078,3186
12485,8036,874
12486,6947,9382
12487,2498,9492
12488,3407,6881
12489,2752,2128
12490,996,6296
12491,2504,2723
12492,5406,1155
12493,9296,4085
12494,5185,5789
12495,5447,2814
12496,296,4733
12497,8691,5568
12498,5413,6652
12499,3420,1911
12500,7210,8528
12501,184,5123
12502,1283,424
12503,4142,6684
12504,1292,5794
12505,9482,9983
12506,1729,5710
12507,1915,7232
12508,3494,7707
12509,2130,1292
12510,1062,1222
12511,7254,2059
12512,6006,2971
12513,5556,5205
12514,4998,5992
12515,7470,1969
12516,2957,8582
12517,1151,312
12518,2476,8730
12519,7523,630
12520,7273,7654
12521,911,4061
12522,7807,6013
12523,6125,1586
12524,1152,4917
12525,5349,144
12526,1271,1635
12527,365,9804
12528,5598,5277
12529,7422,1051
12530,2166,9921
12531,2861,3623
12532,1767,8443
12533,3856,6881
12534,5638,405
12535,2126,7615
12536,5018,5456
12537,4787,8944
12538,2146,9079
12539,7641,3443
12540,1349,2084
12541,6226,9073
12542,5193,5381
12543,3828,8139
12544,7029,9531
12545,9370,3009
12546,612,5193
12547,2568,3479
12548,1417,8539
12549,1356,7514
12550,8688,3606
12551,9065,8337
12552,9911,443
12553,1894,1481
12554,3055,947
12555,1724,2097
12556,2120,2551
12557,1780,1089
12558,9405,8376
12559,5792,6459
12560,5205,5406
12561,7024,3952
12562,6708,3827
12563,4549,5411
12564,2013,9121
12565,5649,9486
12566,2683,1156
12567,4650,4081
12568,4814,1207
12569,7200,4746
12570,5988,2782
12571,9296,9049
12572,1848,6741
12573,6679,9580
12574,7347,4577
12575,4619,3928
12576,3759,5984
12577,9096,8124
12578,9030,2751
12579,6960,3071
12580,3382,4527
12581,462,5906
12582,7018,361
12583,8845,1591
12584,3525,1770
12585,1592,9607
12586,3937,5062
12587,9701,4359
12588,2739,9923
12589,8972,1155
12590,6528,7222
12591,245,5560
12592,8020,5503
12593,7151,8063
12594,8815,8036
12595,4329,4510
12596,5743,257
12597,1936,526
12598,6678,3030
12599,762,8650
12600,7665,1460
12601,879,8116
12602,3446,2782
12603,7676,137
12604,2522,9793
12605,1365,2031
12606,7086,9443
12607,2477,1554
12608,8307,8974
12609,2601,3121
12610,447,8794
12611,792,4858
12612,8061,2256
12613,7462,8053
12614,4446,8946
12615,3498,9993
12616,8088,6715
12617,1411,8778
12618,9141,3254
12619,1431,5619
12620,7924,3632
12621,2927,2489
12622,6075,4271
12623,3579,2100
12624,7731,9248
12625,2673,4836
12626,3157,2157
12627,9181,5799
12628,4016,4342
12629,2381,7048
12630,1608,8646
12631,8011,2533
12632,5175,4325
12633,212,4460
12634,4020,3900
12635,3037,1028
12636,7744,1430
12637,5444,2044
12638,3806,6423
12639,9370,2711
12640,8946,6231
12641,3137,9874
12642,8856,682
12643,5482,3519
12644,8252,7806
12645,4436,6803
12646,9313,5925
12647,3600,8173
12648,9915,2107
12649,907,5409
12650,7724,6722
12651,7502,3115
12652,2550,2562
12653,2650,4251
12654,2781,4933
12655,4234,5121
12656,2777,6468
12657,7062,6297
12658,8156,6813
12659,237,5533
12660,145,2312
12661,4406,4482
12662,3371,8323
12663,5711,7211
12664,6447,3510
12665,4876,7479
12666,9270,8710
12667,413,5186
12668,9216,7876
12669,7393,6679
12670,4555,2894
12671,8337,9649
12672,8095,3876
12673,669,1201
12674,2021,6279
12675,981,4994
12676,8764,5641
12677,2708,2573
12678,1139,633
12679,8628,8251
12680,3504,6632
12681,9740,4263
12682,3445,7130
12683,3305,1523
12684,3352,2838
12685,7070,4620
12686,2531,9688
12687,1018,2746
12688,5828,905
12689,3982,1649
12690,2802,6858
12691,6325,2963
12692,2142,2457
12693,9672,9397
12694,3017,5318
12695,7490,5074
12696,8633,3192
12697,5736,7266
12698,6317,9977
12699,6151,8233
12700,9146,5537
12701,3375,3784
12702,2315,7682
12703,4512,9288
12704,2990,1986
12705,4856,7326
12706,566,7468
12707,6362,122
12708,2220,5489
12709,4091,5083
12710,9739,7360
12711,3645,5907
12712,8064,2033
12713,7118,8783
12714,2663,103
12715,2144,5091
12716,191,532
12717,7399,5644
12718,8033,2294
12719,2717,8483
12720,6644,3010
12721,9764,5011
12722,3003,1144
12723,6413,5518
12724,9839,4736
12725,4187,2309
12726,3334,7412
12727,1490,4705
12728,5096,1877
12729,2024,7594
12730,3902,4171
12731,4164,4924
12732,2099,4978
12733,9880,5293
12734,8880,2458
12735,8842,5080
12736,4293,6008
12737,572,2114
12738,2475,8185
12739,2619,5176
12740,5624,8814
12741,6015,3899
12742,3422,2115
12743,3756,7283
12744,8927,1077
12745,4092,4779
12746,1728,2958
12747,4710,2694
12748,1518,2505
12749,6054,1327
12750,7386,6772
12751,7589,9039
12752,2187,1958
12753,2628,2848
12754,34,6021
12755,455,2088
12756,8583,3839
12757,2940,7897
12758,2992,894
12759,1471,7667
12760,8385,9058
12761,8553,4384
12762,9210,3495
12763,424,6275
12764,2322,3153
12765,3567,7088
12766,1986,3978
12767,7156,4207
12768,681,417
12769,6797,4178
12770,2588,4149
12771,3333,6940
12772,3023,2174
12773,421,6233
12774,1894,7804
12775,4851,6463
12776,714,327
12777,7922,7338
12778,7157,3512
12779,3410,7932
12780,5735,4763
12781,2715,5133
12782,9657,4920
12783,7057,3629
12784,5137,4107
12785,1806,2688
12786,7142,7513
12787,7940,8350
12788,8053,8336
12789,6096,4839
12790,7176,2243
12791,2033,9385
12792,4875,3028
12793,1058,8521
12794,1353,567
12795,3358,8301
12796,715,7508
12797,8311,4311
12798,4630,5410
12799,8613,5446
12800,3879,8460
12801,4374,9811
12802,6992,4297
12803,1603,3174
12804,2854,8139
12805,1341,3059
12806,7832,1601
12807,7576,7599
12808,6933,2007
12809,5265,5590
12810,2583,3132
12811,3886,2386
12812,3213,1688
12813,179,6266
12814,8652,148
12815,6442,3965
12816,290,137
12817,7364,5078
12818,3409,5376
12819,2842,9720
12820,4840,1895
12821,7959,3814
12822,7993,6212
12823,1688,8278
12824,6719,7296
12825,1799,8163
12826,7549,4574
12827,9479,7128
12828,508,5604
12829,825,1289
12830,5335,7848
12831,4589,8169
12832,2706,6939
12833,5203,3159
12834,362,3979
12835,6590,7217
12836,2539,9304
12837,9499,356
12838,6640,544
12839,2562,4928
12840,4699,6996
12841,6199,4843
12842,4017,7242
12843,986,4733
12844,1817,7816
12845,3299,4649
12846,5550,2322
12847,3817,8924
12848,3043,7156
12849,7656,8495
12850,2953,4243
12851,1383,123
12852,2048,4935
12853,9993,9010
12854,5926,9809
12855,4543,2880
12856,4438,8319
12857,7699,7012
12858,2388,2038
12859,4865,3929
12860,3043,9933
12861,566,2630
12862,8924,8651
12863,5638,4759
12864,336,1959
12865,3476,4984
12866,2132,8957
12867,9389,3922
12868,2346,2814
12869,9356,2881
12870,8293,6367
12871,2117,6527
12872,7042,179
12873,8501,9091
12874,1378,4536
12875,3418,7818
12876,4078,4692
12877,191,1169
12878,1817,5417
12879,4731,8872
12880,7760,6283
12881,2471,3678
12882,7414,3219
12883,6334,1375
12884,9059,138
12885,1803,7040
12886,2259,5716
12887,9065,1273
12888,9958,7896
12889,5441,8005
12890,4111,609
12891,1275,4387
12892,6947,4230
12893,2138,3651
12894,1492,4867
12895,4746,9800
12896,7210,7727
12897,5420,8928
12898,247,7817
12899,1648,8620
12900,1959,760
12901,2562,2066
12902,9452,5193
12903,6872,6368
12904,6562,1225
12905,3338,2813
12906,7751,7679
12907,5408,5044
12908,2222,902
12909,2604,4245
12910,6512,3975
12911,9694,4588
12912,3416,6685
12913,7464,9504
12914,6787,5592
12915,1183,8254
12916,5856,2337
12917,4371,2676
12918,3261,3216
12919,3417,3805
12920,6611,3494
12921,1754,1355
12922,2808,3220
12923,9189,5772
12924,5199,432
12925,5911,3568
12926,2557,2582
12927,9918,7669
12928,1145,138
12929,9597,6243
12930,7113,9681
12931,1171,7105
12932,2756,6185
12933,6794,2075
12934,8707,6446
12935,145,1418
12936,1188,8506
12937,638,8371
12938,1005,1654
12939,5521,88
12940,1019,3999
12941,1139,8465
12942,3264,4780
12943,6914,1869
12944,2860,5061
12945,4640,8859
12946,5322,8118
12947,1716,8708
12948,8827,2785
12949,5119,8187
12950,9689,9268
12951,806,1505
12952,4687,4636
12953,424,9690
12954,7801,5544
12955,3216,5006
12956,2390,9569
12957,7582,9447
12958,4373,1091
12959,1298,778
12960,6091,2177
12961,8798,3289
12962,6219,1403
12963,9456,456
12964,4311,4993
12965,5793,569
12966,3227,66
12967,2728,431
12968,9060,9312
12969,7819,5070
12970,4394,5875
12971,1068,5290
12972,8761,8804
12973,6332,767
12974,9748,8063
12975,7458,7610
12976,8016,4000
12977,4494,562
12978,2999,7236
12979,2068,4474
12980,1096,8947
12981,6096,5954
12982,8421,6350
12983,7713,7535
12984,4958,3452
12985,8172,7897
12986,6839,4269
12987,3803,8062
12988,8540,7748
12989,9509,6926
12990,6518,3760
12991,2258,106
12992,5294,2029
12993,4585,9757
12994,7736,9709
12995,2756,408
12996,7528,9074
12997,3180,7213
12998,9121,4133
12999,1734,2055
13000,6379,1358
13001,8469,3105
13002,423,7746
13003,9190,2356
13004,5004,7554
13005,327,4748
13006,7429,4263
13007,9708,2403
13008,6017,870
13009,5849,7828
13010,1647,2628
13011,8199,3089
13012,8145,3845
13013,6835,2250
13014,2950,7910
13015,3774,522
13016,7473,506
13017,2884,2399
13018,3013,4307
13019,124,8186
13020,1006,7086
13021,4006,5303
13022,893,7778
13023,7175,7317
13024,6002,8004
13025,2096,4187
13026,7065,9893
13027,5530,1021
13028,4875,7411
13029,2174,4172
13030,267,1255
13031,6327,3790
13032,8292,3791
13033,4034,9907
13034,5345,7150
13035,5206,1380
13036,6304,9651
13037,5820,807
13038,4971,4863
13039,6052,5538
13040,6118,7174
13041,3391,1894
13042,5915,7240
13043,1249,8691
13044,5122,1743
13045,3394,7207
13046,7101,7079
13047,4454,6314
13048,9141,3290
13049,6451,1182
13050,2588,2508
13051,3667,802
13052,1446,7258
13053,3474,660
13054,6391,4058
13055,2005,7351
13056,3296,1630
13057,3096,1355
13058,5284,6928
13059,6692,9453
13060,6299,9510
13061,7356,327
13062,1940,9628
13063,7848,1521
13064,8690,6378
13065,5185,872
13066,7190,6349
13067,8186,927
13068,3683,5192
13069,8168,7958
13070,2463,6395
13071,9496,4079
13072,6097,3471
13073,5634,6540
13074,8934,4055
13075,118,3423
13076,1805,5136
13077,2445,6934
13078,7068,795
13079,6224,1092
13080,1927,7079
13081,8437,9916
